V_vs_Li,Q_mAh
0.278805,0.959758
0.278886,0.959986
0.278977,0.960214
0.279093,0.960443
0.279135,0.960671
0.279262,0.960899
0.279359,0.961128
0.279441,0.961356
0.279517,0.961584
0.279599,0.961812
0.279698,0.962041
0.279796,0.962269
0.279856,0.962497
0.279953,0.962726
0.280082,0.962954
0.280122,0.963182
0.280254,0.96341
0.280317,0.963639
0.280435,0.963867
0.280492,0.964095
0.280589,0.964324
0.280693,0.964552
0.280769,0.96478
0.280859,0.965009
0.280962,0.965237
0.281046,0.965465
0.281142,0.965694
0.28123,0.965922
0.281321,0.96615
0.281397,0.966378
0.281488,0.966607
0.28159,0.966835
0.281686,0.967063
0.281772,0.967292
0.281858,0.96752
0.281918,0.967748
0.282041,0.967976
0.282147,0.968205
0.282176,0.968433
0.282284,0.968661
0.282411,0.96889
0.282485,0.969118
0.28257,0.969346
0.282653,0.969575
0.282766,0.969803
0.282819,0.970031
0.282888,0.970259
0.283009,0.970488
0.28306,0.970716
0.283161,0.970944
0.283221,0.971172
0.283332,0.971401
0.283476,0.971629
0.283544,0.971857
0.283615,0.972086
0.283715,0.972314
0.283786,0.972542
0.283881,0.97277
0.283995,0.972999
0.284032,0.973227
0.284152,0.973455
0.284232,0.973684
0.28434,0.973912
0.284449,0.97414
0.284516,0.974369
0.284595,0.974597
0.284684,0.974825
0.284748,0.975054
0.284867,0.975282
0.284939,0.97551
0.28501,0.975738
0.285131,0.975967
0.285213,0.976195
0.285305,0.976423
0.285394,0.976652
0.285473,0.97688
0.285579,0.977108
0.28565,0.977336
0.285759,0.977565
0.285838,0.977793
0.285894,0.978021
0.286012,0.97825
0.286067,0.978478
0.286179,0.978706
0.286251,0.978934
0.286362,0.979163
0.286465,0.979391
0.286547,0.979619
0.286606,0.979848
0.286691,0.980076
0.28677,0.980304
0.286909,0.980533
0.286933,0.980761
0.28705,0.980989
0.287112,0.981217
0.28718,0.981446
0.287341,0.981674
0.287368,0.981902
0.287495,0.982131
0.287559,0.982359
0.287676,0.982587
0.287751,0.982815
0.287797,0.983044
0.287961,0.983272
0.287992,0.9835
0.28808,0.983729
0.28819,0.983957
0.288291,0.984185
0.288332,0.984414
0.288424,0.984642
0.288514,0.98487
0.288616,0.985098
0.288686,0.985327
0.288809,0.985555
0.288833,0.985783
0.28897,0.986012
0.289057,0.98624
0.289124,0.986468
0.289196,0.986696
0.289287,0.986925
0.289367,0.987153
0.289488,0.987381
0.289546,0.98761
0.289702,0.987838
0.289777,0.988066
0.289857,0.988294
0.289904,0.988523
0.290031,0.988751
0.290124,0.988979
0.29013,0.989208
0.290259,0.989436
0.290385,0.989664
0.290474,0.989892
0.290527,0.990121
0.290638,0.990349
0.290711,0.990577
0.290775,0.990806
0.290898,0.991034
0.290967,0.991262
0.291019,0.99149
0.291104,0.991719
0.291218,0.991947
0.291287,0.992175
0.291369,0.992404
0.291472,0.992632
0.291532,0.99286
0.291652,0.993089
0.291772,0.993317
0.291861,0.993545
0.291931,0.993774
0.291966,0.994002
0.292083,0.99423
0.292147,0.994458
0.292234,0.994687
0.292301,0.994915
0.292451,0.995143
0.292519,0.995372
0.292553,0.9956
0.292702,0.995828
0.292769,0.996056
0.292838,0.996285
0.292921,0.996513
0.293006,0.996741
0.293109,0.99697
0.29321,0.997198
0.2933,0.997426
0.293366,0.997655
0.293439,0.997883
0.293498,0.998111
0.293645,0.998339
0.293656,0.998568
0.293777,0.998796
0.293911,0.999024
0.293983,0.999253
0.294011,0.999481
0.294102,0.999709
0.294231,0.999937
0.294305,1.00017
0.294398,1.00039
0.294482,1.00062
0.294584,1.00085
0.294608,1.00108
0.294749,1.00131
0.294807,1.00154
0.294901,1.00176
0.294984,1.00199
0.295087,1.00222
0.295174,1.00245
0.295261,1.00268
0.295308,1.00291
0.295378,1.00313
0.295455,1.00336
0.295595,1.00359
0.295653,1.00382
0.295726,1.00405
0.295796,1.00427
0.295941,1.0045
0.29596,1.00473
0.296114,1.00496
0.29618,1.00519
0.296238,1.00542
0.296315,1.00564
0.296393,1.00587
0.296536,1.0061
0.296559,1.00633
0.296695,1.00656
0.296753,1.00679
0.296821,1.00701
0.296917,1.00724
0.297011,1.00747
0.297087,1.0077
0.297165,1.00793
0.297258,1.00816
0.297318,1.00838
0.297387,1.00861
0.297496,1.00884
0.297626,1.00907
0.297711,1.0093
0.297731,1.00953
0.297834,1.00975
0.297953,1.00998
0.297976,1.01021
0.298077,1.01044
0.298164,1.01067
0.298271,1.0109
0.298321,1.01112
0.298418,1.01135
0.298538,1.01158
0.298629,1.01181
0.298662,1.01204
0.298805,1.01227
0.298818,1.01249
0.298956,1.01272
0.299037,1.01295
0.299118,1.01318
0.299144,1.01341
0.299295,1.01364
0.299304,1.01386
0.299435,1.01409
0.299506,1.01432
0.299623,1.01455
0.299689,1.01478
0.299817,1.015
0.29989,1.01523
0.299885,1.01546
0.300041,1.01569
0.300117,1.01592
0.300206,1.01615
0.300273,1.01637
0.300318,1.0166
0.300446,1.01683
0.300544,1.01706
0.300551,1.01729
0.300711,1.01752
0.300747,1.01774
0.300867,1.01797
0.300959,1.0182
0.301041,1.01843
0.301094,1.01866
0.301146,1.01889
0.301256,1.01911
0.301311,1.01934
0.301403,1.01957
0.301484,1.0198
0.301567,1.02003
0.301674,1.02026
0.301712,1.02048
0.301841,1.02071
0.301892,1.02094
0.301973,1.02117
0.302082,1.0214
0.302145,1.02163
0.302234,1.02185
0.302342,1.02208
0.30243,1.02231
0.302504,1.02254
0.302567,1.02277
0.302639,1.023
0.302745,1.02322
0.30282,1.02345
0.30288,1.02368
0.302977,1.02391
0.303067,1.02414
0.303132,1.02436
0.303243,1.02459
0.303289,1.02482
0.303391,1.02505
0.303467,1.02528
0.303554,1.02551
0.30362,1.02573
0.30372,1.02596
0.303812,1.02619
0.30385,1.02642
0.303969,1.02665
0.304022,1.02688
0.304133,1.0271
0.304182,1.02733
0.304265,1.02756
0.304344,1.02779
0.304463,1.02802
0.30455,1.02825
0.304581,1.02847
0.304716,1.0287
0.304782,1.02893
0.304854,1.02916
0.304943,1.02939
0.30499,1.02962
0.305073,1.02984
0.305199,1.03007
0.305222,1.0303
0.305298,1.03053
0.305448,1.03076
0.305531,1.03099
0.305542,1.03121
0.3057,1.03144
0.305753,1.03167
0.305785,1.0319
0.305919,1.03213
0.305988,1.03236
0.306108,1.03258
0.30614,1.03281
0.30621,1.03304
0.306264,1.03327
0.306397,1.0335
0.306491,1.03372
0.306556,1.03395
0.306677,1.03418
0.306739,1.03441
0.306821,1.03464
0.306878,1.03487
0.30693,1.03509
0.307004,1.03532
0.307134,1.03555
0.307192,1.03578
0.307261,1.03601
0.307372,1.03624
0.307398,1.03646
0.307545,1.03669
0.307559,1.03692
0.307652,1.03715
0.307792,1.03738
0.307848,1.03761
0.30788,1.03783
0.308036,1.03806
0.308098,1.03829
0.308116,1.03852
0.308268,1.03875
0.308314,1.03898
0.308425,1.0392
0.308431,1.03943
0.308525,1.03966
0.308597,1.03989
0.308723,1.04012
0.308802,1.04035
0.308842,1.04057
0.308926,1.0408
0.309042,1.04103
0.309097,1.04126
0.309226,1.04149
0.309235,1.04172
0.309312,1.04194
0.309449,1.04217
0.309497,1.0424
0.309556,1.04263
0.3097,1.04286
0.309759,1.04308
0.309831,1.04331
0.309929,1.04354
0.310016,1.04377
0.310058,1.044
0.310164,1.04423
0.310259,1.04445
0.310312,1.04468
0.310362,1.04491
0.310479,1.04514
0.310526,1.04537
0.310636,1.0456
0.310706,1.04582
0.310732,1.04605
0.31083,1.04628
0.310936,1.04651
0.311027,1.04674
0.311111,1.04697
0.311181,1.04719
0.311242,1.04742
0.31132,1.04765
0.311431,1.04788
0.311467,1.04811
0.311577,1.04834
0.311634,1.04856
0.311709,1.04879
0.31181,1.04902
0.311859,1.04925
0.311961,1.04948
0.312023,1.04971
0.312101,1.04993
0.312187,1.05016
0.312287,1.05039
0.312359,1.05062
0.31246,1.05085
0.312465,1.05108
0.3126,1.0513
0.312669,1.05153
0.312713,1.05176
0.312856,1.05199
0.312927,1.05222
0.31299,1.05244
0.313068,1.05267
0.313101,1.0529
0.313171,1.05313
0.313291,1.05336
0.313358,1.05359
0.313422,1.05381
0.313475,1.05404
0.313568,1.05427
0.31371,1.0545
0.31376,1.05473
0.313844,1.05496
0.3139,1.05518
0.31398,1.05541
0.314072,1.05564
0.314126,1.05587
0.314211,1.0561
0.314324,1.05633
0.314391,1.05655
0.314464,1.05678
0.314531,1.05701
0.31461,1.05724
0.314681,1.05747
0.314786,1.0577
0.314838,1.05792
0.314907,1.05815
0.314991,1.05838
0.315064,1.05861
0.315142,1.05884
0.315221,1.05907
0.31527,1.05929
0.315408,1.05952
0.315425,1.05975
0.315533,1.05998
0.31559,1.06021
0.315675,1.06044
0.315729,1.06066
0.315825,1.06089
0.31592,1.06112
0.315969,1.06135
0.316061,1.06158
0.316159,1.0618
0.316204,1.06203
0.316264,1.06226
0.316327,1.06249
0.31645,1.06272
0.316488,1.06295
0.316637,1.06317
0.316656,1.0634
0.316796,1.06363
0.3168,1.06386
0.316938,1.06409
0.316989,1.06432
0.317044,1.06454
0.317126,1.06477
0.317176,1.065
0.317324,1.06523
0.317389,1.06546
0.317465,1.06569
0.317562,1.06591
0.317557,1.06614
0.317679,1.06637
0.317721,1.0666
0.317827,1.06683
0.317914,1.06706
0.318023,1.06728
0.318077,1.06751
0.318145,1.06774
0.318247,1.06797
0.318264,1.0682
0.318352,1.06843
0.318402,1.06865
0.318546,1.06888
0.318549,1.06911
0.318665,1.06934
0.318735,1.06957
0.318797,1.0698
0.31884,1.07002
0.318956,1.07025
0.319038,1.07048
0.319153,1.07071
0.31917,1.07094
0.319256,1.07116
0.319322,1.07139
0.319386,1.07162
0.319477,1.07185
0.319535,1.07208
0.319656,1.07231
0.319716,1.07253
0.31979,1.07276
0.319897,1.07299
0.319968,1.07322
0.320034,1.07345
0.320117,1.07368
0.320214,1.0739
0.320275,1.07413
0.320354,1.07436
0.320432,1.07459
0.320445,1.07482
0.320514,1.07505
0.320634,1.07527
0.320674,1.0755
0.320786,1.07573
0.320816,1.07596
0.3209,1.07619
0.320981,1.07642
0.321113,1.07664
0.321113,1.07687
0.321207,1.0771
0.321325,1.07733
0.321387,1.07756
0.321423,1.07779
0.321501,1.07801
0.321624,1.07824
0.321629,1.07847
0.321698,1.0787
0.321853,1.07893
0.321885,1.07916
0.321993,1.07938
0.322062,1.07961
0.322151,1.07984
0.322157,1.08007
0.322235,1.0803
0.322314,1.08053
0.322375,1.08075
0.322487,1.08098
0.322604,1.08121
0.322665,1.08144
0.322709,1.08167
0.322808,1.08189
0.322878,1.08212
0.322949,1.08235
0.323026,1.08258
0.32306,1.08281
0.323154,1.08304
0.3232,1.08326
0.323303,1.08349
0.323403,1.08372
0.323465,1.08395
0.3235,1.08418
0.323641,1.08441
0.323652,1.08463
0.323763,1.08486
0.323814,1.08509
0.323912,1.08532
0.323983,1.08555
0.324036,1.08578
0.324141,1.086
0.3242,1.08623
0.324228,1.08646
0.324349,1.08669
0.32441,1.08692
0.324528,1.08715
0.32453,1.08737
0.324676,1.0876
0.324708,1.08783
0.324779,1.08806
0.324867,1.08829
0.324909,1.08852
0.324995,1.08874
0.325069,1.08897
0.325146,1.0892
0.325212,1.08943
0.325293,1.08966
0.325366,1.08989
0.325431,1.09011
0.325514,1.09034
0.325576,1.09057
0.325667,1.0908
0.325741,1.09103
0.325793,1.09125
0.325867,1.09148
0.325973,1.09171
0.326054,1.09194
0.3261,1.09217
0.326149,1.0924
0.326258,1.09262
0.326293,1.09285
0.326416,1.09308
0.326482,1.09331
0.326516,1.09354
0.326644,1.09377
0.326691,1.09399
0.326727,1.09422
0.326828,1.09445
0.326875,1.09468
0.326976,1.09491
0.327044,1.09514
0.327126,1.09536
0.327159,1.09559
0.327292,1.09582
0.32736,1.09605
0.327439,1.09628
0.327469,1.09651
0.327574,1.09673
0.327586,1.09696
0.327717,1.09719
0.327746,1.09742
0.327865,1.09765
0.327932,1.09788
0.327947,1.0981
0.328016,1.09833
0.328122,1.09856
0.328228,1.09879
0.328263,1.09902
0.328319,1.09925
0.328398,1.09947
0.328512,1.0997
0.328585,1.09993
0.328656,1.10016
0.328713,1.10039
0.328794,1.10061
0.32887,1.10084
0.328914,1.10107
0.328994,1.1013
0.329047,1.10153
0.329175,1.10176
0.32923,1.10198
0.329272,1.10221
0.329377,1.10244
0.329458,1.10267
0.329501,1.1029
0.329605,1.10313
0.329674,1.10335
0.329753,1.10358
0.329776,1.10381
0.329863,1.10404
0.329964,1.10427
0.330028,1.1045
0.330068,1.10472
0.330129,1.10495
0.33021,1.10518
0.33032,1.10541
0.330368,1.10564
0.33041,1.10587
0.330523,1.10609
0.330567,1.10632
0.330632,1.10655
0.330698,1.10678
0.330779,1.10701
0.330867,1.10724
0.330932,1.10746
0.33102,1.10769
0.331036,1.10792
0.331172,1.10815
0.331198,1.10838
0.331311,1.10861
0.331375,1.10883
0.331449,1.10906
0.331518,1.10929
0.331605,1.10952
0.331629,1.10975
0.331731,1.10997
0.331751,1.1102
0.331858,1.11043
0.331941,1.11066
0.331995,1.11089
0.332094,1.11112
0.332161,1.11134
0.332235,1.11157
0.332302,1.1118
0.332302,1.11203
0.332423,1.11226
0.332513,1.11249
0.332568,1.11271
0.332653,1.11294
0.332656,1.11317
0.332792,1.1134
0.332867,1.11363
0.332877,1.11386
0.333019,1.11408
0.333089,1.11431
0.33311,1.11454
0.333149,1.11477
0.333252,1.115
0.333286,1.11523
0.333443,1.11545
0.333436,1.11568
0.333561,1.11591
0.333641,1.11614
0.333709,1.11637
0.33378,1.1166
0.33378,1.11682
0.33385,1.11705
0.33393,1.11728
0.333989,1.11751
0.334063,1.11774
0.33416,1.11797
0.334279,1.11819
0.334328,1.11842
0.334388,1.11865
0.33445,1.11888
0.334532,1.11911
0.33462,1.11933
0.334635,1.11956
0.334758,1.11979
0.334778,1.12002
0.334852,1.12025
0.334913,1.12048
0.334996,1.1207
0.335082,1.12093
0.335131,1.12116
0.335197,1.12139
0.335286,1.12162
0.335378,1.12185
0.335417,1.12207
0.335498,1.1223
0.335584,1.12253
0.335603,1.12276
0.335704,1.12299
0.335764,1.12322
0.335845,1.12344
0.335897,1.12367
0.335955,1.1239
0.336033,1.12413
0.336152,1.12436
0.336167,1.12459
0.33628,1.12481
0.336292,1.12504
0.336368,1.12527
0.336433,1.1255
0.336511,1.12573
0.336618,1.12596
0.336689,1.12618
0.336763,1.12641
0.336821,1.12664
0.336857,1.12687
0.336934,1.1271
0.337024,1.12733
0.337064,1.12755
0.337164,1.12778
0.337207,1.12801
0.337269,1.12824
0.337363,1.12847
0.337421,1.12869
0.337512,1.12892
0.337542,1.12915
0.337616,1.12938
0.337706,1.12961
0.337759,1.12984
0.337846,1.13006
0.33792,1.13029
0.337954,1.13052
0.338052,1.13075
0.338123,1.13098
0.338182,1.13121
0.338232,1.13143
0.338335,1.13166
0.338372,1.13189
0.33843,1.13212
0.338519,1.13235
0.338565,1.13258
0.338666,1.1328
0.338672,1.13303
0.338778,1.13326
0.338845,1.13349
0.338881,1.13372
0.338942,1.13395
0.339007,1.13417
0.339114,1.1344
0.339162,1.13463
0.339204,1.13486
0.339302,1.13509
0.339338,1.13532
0.339387,1.13554
0.339524,1.13577
0.339548,1.136
0.339626,1.13623
0.339692,1.13646
0.339794,1.13669
0.339837,1.13691
0.339938,1.13714
0.339986,1.13737
0.340036,1.1376
0.340089,1.13783
0.340204,1.13805
0.340275,1.13828
0.340361,1.13851
0.340413,1.13874
0.340426,1.13897
0.340533,1.1392
0.340641,1.13942
0.340697,1.13965
0.340705,1.13988
0.340785,1.14011
0.34086,1.14034
0.34093,1.14057
0.34099,1.14079
0.341064,1.14102
0.341123,1.14125
0.34116,1.14148
0.341262,1.14171
0.341334,1.14194
0.3414,1.14216
0.34148,1.14239
0.341542,1.14262
0.341613,1.14285
0.341661,1.14308
0.341718,1.14331
0.341765,1.14353
0.34183,1.14376
0.341913,1.14399
0.341968,1.14422
0.34208,1.14445
0.342135,1.14468
0.3422,1.1449
0.342226,1.14513
0.342327,1.14536
0.342358,1.14559
0.34243,1.14582
0.342467,1.14605
0.342542,1.14627
0.342618,1.1465
0.342734,1.14673
0.342752,1.14696
0.342835,1.14719
0.342938,1.14742
0.343007,1.14764
0.343067,1.14787
0.343122,1.1481
0.343131,1.14833
0.343245,1.14856
0.343277,1.14878
0.34339,1.14901
0.343437,1.14924
0.343482,1.14947
0.343532,1.1497
0.343579,1.14993
0.343649,1.15015
0.343785,1.15038
0.343787,1.15061
0.343862,1.15084
0.343906,1.15107
0.343979,1.1513
0.344058,1.15152
0.344134,1.15175
0.344189,1.15198
0.344281,1.15221
0.344294,1.15244
0.344347,1.15267
0.344457,1.15289
0.344486,1.15312
0.344616,1.15335
0.344622,1.15358
0.344688,1.15381
0.34479,1.15404
0.344802,1.15426
0.344922,1.15449
0.344986,1.15472
0.345024,1.15495
0.345064,1.15518
0.34512,1.15541
0.345266,1.15563
0.345249,1.15586
0.3454,1.15609
0.345376,1.15632
0.345522,1.15655
0.345555,1.15677
0.345612,1.157
0.34567,1.15723
0.345707,1.15746
0.345778,1.15769
0.34587,1.15792
0.34595,1.15814
0.345957,1.15837
0.34607,1.1586
0.346108,1.15883
0.346194,1.15906
0.34624,1.15929
0.346342,1.15951
0.346409,1.15974
0.346458,1.15997
0.346521,1.1602
0.346576,1.16043
0.346652,1.16066
0.346717,1.16088
0.34672,1.16111
0.34681,1.16134
0.34689,1.16157
0.346902,1.1618
0.346958,1.16203
0.347042,1.16225
0.34708,1.16248
0.347189,1.16271
0.347267,1.16294
0.347273,1.16317
0.347342,1.1634
0.347399,1.16362
0.347528,1.16385
0.347533,1.16408
0.347655,1.16431
0.347661,1.16454
0.347714,1.16477
0.347758,1.16499
0.347859,1.16522
0.347974,1.16545
0.348012,1.16568
0.348032,1.16591
0.348141,1.16613
0.348198,1.16636
0.348217,1.16659
0.348326,1.16682
0.348371,1.16705
0.34846,1.16728
0.34846,1.1675
0.348562,1.16773
0.348599,1.16796
0.348717,1.16819
0.348707,1.16842
0.348805,1.16865
0.348843,1.16887
0.348891,1.1691
0.348944,1.16933
0.349,1.16956
0.349123,1.16979
0.349181,1.17002
0.349244,1.17024
0.349267,1.17047
0.349324,1.1707
0.349425,1.17093
0.349465,1.17116
0.349537,1.17139
0.349573,1.17161
0.349637,1.17184
0.349726,1.17207
0.349749,1.1723
0.349813,1.17253
0.349875,1.17276
0.34992,1.17298
0.350032,1.17321
0.35006,1.17344
0.350156,1.17367
0.350172,1.1739
0.350235,1.17413
0.350343,1.17435
0.350359,1.17458
0.350414,1.17481
0.350498,1.17504
0.350555,1.17527
0.35062,1.1755
0.350676,1.17572
0.35077,1.17595
0.350794,1.17618
0.350857,1.17641
0.350904,1.17664
0.350998,1.17686
0.351005,1.17709
0.351081,1.17732
0.351163,1.17755
0.351227,1.17778
0.351258,1.17801
0.351293,1.17823
0.351358,1.17846
0.351413,1.17869
0.351477,1.17892
0.351534,1.17915
0.35161,1.17938
0.351685,1.1796
0.35173,1.17983
0.351841,1.18006
0.351832,1.18029
0.351919,1.18052
0.351992,1.18075
0.35202,1.18097
0.352076,1.1812
0.352197,1.18143
0.35221,1.18166
0.352308,1.18189
0.352354,1.18212
0.352376,1.18234
0.352485,1.18257
0.352483,1.1828
0.352575,1.18303
0.352661,1.18326
0.352652,1.18349
0.352765,1.18371
0.352813,1.18394
0.352901,1.18417
0.352885,1.1844
0.352935,1.18463
0.353012,1.18485
0.353078,1.18508
0.353196,1.18531
0.353239,1.18554
0.35326,1.18577
0.35338,1.186
0.353416,1.18622
0.353442,1.18645
0.353542,1.18668
0.353534,1.18691
0.353582,1.18714
0.353634,1.18737
0.353694,1.18759
0.353792,1.18782
0.353867,1.18805
0.35394,1.18828
0.35397,1.18851
0.354014,1.18874
0.354068,1.18896
0.35415,1.18919
0.35417,1.18942
0.354227,1.18965
0.354337,1.18988
0.354371,1.19011
0.354471,1.19033
0.354457,1.19056
0.35452,1.19079
0.354566,1.19102
0.354661,1.19125
0.354686,1.19148
0.354802,1.1917
0.354787,1.19193
0.354885,1.19216
0.354951,1.19239
0.354977,1.19262
0.355054,1.19285
0.35513,1.19307
0.355157,1.1933
0.35526,1.19353
0.355271,1.19376
0.355306,1.19399
0.355433,1.19421
0.355439,1.19444
0.355533,1.19467
0.355576,1.1949
0.355658,1.19513
0.355639,1.19536
0.35578,1.19558
0.35584,1.19581
0.355812,1.19604
0.355917,1.19627
0.355924,1.1965
0.355994,1.19673
0.356071,1.19695
0.356127,1.19718
0.356147,1.19741
0.356243,1.19764
0.356296,1.19787
0.356321,1.1981
0.356427,1.19832
0.35648,1.19855
0.356482,1.19878
0.356546,1.19901
0.356627,1.19924
0.356691,1.19947
0.356693,1.19969
0.35679,1.19992
0.356816,1.20015
0.356915,1.20038
0.356929,1.20061
0.357035,1.20084
0.357029,1.20106
0.3571,1.20129
0.35716,1.20152
0.357253,1.20175
0.357249,1.20198
0.357358,1.20221
0.357435,1.20243
0.357412,1.20266
0.357503,1.20289
0.357525,1.20312
0.357599,1.20335
0.357656,1.20358
0.357706,1.2038
0.35776,1.20403
0.35781,1.20426
0.357912,1.20449
0.357917,1.20472
0.358033,1.20494
0.358049,1.20517
0.358141,1.2054
0.35813,1.20563
0.358197,1.20586
0.358266,1.20609
0.358298,1.20631
0.35838,1.20654
0.358483,1.20677
0.358505,1.207
0.358531,1.20723
0.3586,1.20746
0.35867,1.20768
0.358675,1.20791
0.358741,1.20814
0.358848,1.20837
0.358881,1.2086
0.358926,1.20883
0.358943,1.20905
0.359013,1.20928
0.359044,1.20951
0.359171,1.20974
0.359229,1.20997
0.359244,1.2102
0.35932,1.21042
0.35932,1.21065
0.359436,1.21088
0.359446,1.21111
0.359485,1.21134
0.359561,1.21157
0.359655,1.21179
0.359657,1.21202
0.359731,1.21225
0.359776,1.21248
0.359857,1.21271
0.359891,1.21293
0.359949,1.21316
0.359986,1.21339
0.360051,1.21362
0.360089,1.21385
0.360176,1.21408
0.360244,1.2143
0.3603,1.21453
0.36032,1.21476
0.360348,1.21499
0.360427,1.21522
0.360456,1.21545
0.360501,1.21567
0.360548,1.2159
0.360637,1.21613
0.360709,1.21636
0.360724,1.21659
0.360775,1.21682
0.360815,1.21704
0.360887,1.21727
0.360927,1.2175
0.360979,1.21773
0.361024,1.21796
0.361116,1.21819
0.361181,1.21841
0.361224,1.21864
0.361237,1.21887
0.361326,1.2191
0.361352,1.21933
0.361407,1.21956
0.361467,1.21978
0.361527,1.22001
0.361565,1.22024
0.361611,1.22047
0.361651,1.2207
0.361708,1.22093
0.361751,1.22115
0.361822,1.22138
0.3619,1.22161
0.361924,1.22184
0.36198,1.22207
0.362037,1.2223
0.362116,1.22252
0.362169,1.22275
0.362183,1.22298
0.362226,1.22321
0.362276,1.22344
0.36232,1.22366
0.362375,1.22389
0.362429,1.22412
0.362491,1.22435
0.362562,1.22458
0.362589,1.22481
0.362634,1.22503
0.362717,1.22526
0.362778,1.22549
0.362822,1.22572
0.362846,1.22595
0.362935,1.22618
0.362944,1.2264
0.363033,1.22663
0.363076,1.22686
0.363099,1.22709
0.363174,1.22732
0.363233,1.22755
0.363289,1.22777
0.363307,1.228
0.363333,1.22823
0.363438,1.22846
0.363481,1.22869
0.363533,1.22892
0.363563,1.22914
0.36365,1.22937
0.363707,1.2296
0.363745,1.22983
0.363773,1.23006
0.363853,1.23029
0.36389,1.23051
0.36396,1.23074
0.363961,1.23097
0.364055,1.2312
0.364085,1.23143
0.364095,1.23166
0.364192,1.23188
0.364273,1.23211
0.364276,1.23234
0.36435,1.23257
0.364387,1.2328
0.364448,1.23302
0.364522,1.23325
0.364505,1.23348
0.364601,1.23371
0.364615,1.23394
0.364697,1.23417
0.364714,1.23439
0.364796,1.23462
0.364864,1.23485
0.36485,1.23508
0.364981,1.23531
0.365018,1.23554
0.365028,1.23576
0.365103,1.23599
0.365145,1.23622
0.365162,1.23645
0.365239,1.23668
0.365287,1.23691
0.36535,1.23713
0.365369,1.23736
0.365455,1.23759
0.365503,1.23782
0.365526,1.23805
0.365566,1.23828
0.365616,1.2385
0.365683,1.23873
0.365763,1.23896
0.365776,1.23919
0.365839,1.23942
0.365859,1.23965
0.365942,1.23987
0.365966,1.2401
0.366042,1.24033
0.366106,1.24056
0.366155,1.24079
0.366146,1.24102
0.366229,1.24124
0.366315,1.24147
0.36629,1.2417
0.366402,1.24193
0.36642,1.24216
0.366482,1.24238
0.366516,1.24261
0.366561,1.24284
0.366629,1.24307
0.366659,1.2433
0.366747,1.24353
0.366772,1.24375
0.366781,1.24398
0.366829,1.24421
0.366902,1.24444
0.366965,1.24467
0.367005,1.2449
0.367029,1.24512
0.367091,1.24535
0.367144,1.24558
0.367192,1.24581
0.367246,1.24604
0.367308,1.24627
0.367358,1.24649
0.367386,1.24672
0.367446,1.24695
0.367464,1.24718
0.367531,1.24741
0.367584,1.24764
0.367628,1.24786
0.36769,1.24809
0.367727,1.24832
0.36776,1.24855
0.367834,1.24878
0.36788,1.24901
0.367903,1.24923
0.367969,1.24946
0.368035,1.24969
0.368071,1.24992
0.368126,1.25015
0.368165,1.25038
0.368175,1.2506
0.368272,1.25083
0.368306,1.25106
0.36834,1.25129
0.36841,1.25152
0.368455,1.25174
0.368511,1.25197
0.368569,1.2522
0.36857,1.25243
0.368666,1.25266
0.368687,1.25289
0.368706,1.25311
0.368817,1.25334
0.368807,1.25357
0.36888,1.2538
0.368916,1.25403
0.368946,1.25426
0.369026,1.25448
0.369041,1.25471
0.369081,1.25494
0.36912,1.25517
0.369176,1.2554
0.369222,1.25563
0.369291,1.25585
0.369319,1.25608
0.369382,1.25631
0.369469,1.25654
0.369445,1.25677
0.369498,1.257
0.369615,1.25722
0.369606,1.25745
0.369664,1.25768
0.369738,1.25791
0.369727,1.25814
0.369781,1.25837
0.36985,1.25859
0.369916,1.25882
0.369976,1.25905
0.370019,1.25928
0.370043,1.25951
0.370071,1.25974
0.370172,1.25996
0.370181,1.26019
0.370213,1.26042
0.370301,1.26065
0.370327,1.26088
0.370398,1.2611
0.370444,1.26133
0.3705,1.26156
0.370562,1.26179
0.370582,1.26202
0.370582,1.26225
0.370665,1.26247
0.370734,1.2627
0.370755,1.26293
0.37075,1.26316
0.370799,1.26339
0.370933,1.26362
0.370926,1.26384
0.370937,1.26407
0.371041,1.2643
0.371119,1.26453
0.371076,1.26476
0.3712,1.26499
0.371189,1.26521
0.371302,1.26544
0.371349,1.26567
0.371356,1.2659
0.371382,1.26613
0.371439,1.26636
0.371453,1.26658
0.371556,1.26681
0.371569,1.26704
0.371576,1.26727
0.371698,1.2675
0.371676,1.26773
0.371773,1.26795
0.371784,1.26818
0.371894,1.26841
0.371912,1.26864
0.37191,1.26887
0.371982,1.2691
0.37199,1.26932
0.372089,1.26955
0.372084,1.26978
0.372191,1.27001
0.372263,1.27024
0.372226,1.27046
0.372295,1.27069
0.37239,1.27092
0.372352,1.27115
0.372389,1.27138
0.372487,1.27161
0.372481,1.27183
0.372558,1.27206
0.372645,1.27229
0.372639,1.27252
0.372702,1.27275
0.372789,1.27298
0.372752,1.2732
0.372859,1.27343
0.372854,1.27366
0.372895,1.27389
0.373,1.27412
0.373003,1.27435
0.373038,1.27457
0.373126,1.2748
0.373129,1.27503
0.373238,1.27526
0.37322,1.27549
0.373308,1.27572
0.373312,1.27594
0.373407,1.27617
0.373393,1.2764
0.373428,1.27663
0.373539,1.27686
0.373505,1.27709
0.373606,1.27731
0.373629,1.27754
0.37365,1.27777
0.373724,1.278
0.373771,1.27823
0.373817,1.27846
0.373857,1.27868
0.373878,1.27891
0.373983,1.27914
