V_vs_Li,Q_mAh
0.138259,0.986817
0.138264,0.986943
0.13826,0.987069
0.138283,0.987195
0.138284,0.98732
0.138296,0.987446
0.138297,0.987572
0.138298,0.987698
0.138316,0.987824
0.138319,0.98795
0.138324,0.988075
0.138337,0.988201
0.13834,0.988327
0.138344,0.988453
0.138349,0.988579
0.138361,0.988704
0.138367,0.98883
0.138367,0.988956
0.138369,0.989082
0.138371,0.989208
0.138393,0.989334
0.13839,0.98946
0.138406,0.989585
0.138413,0.989711
0.138417,0.989837
0.138415,0.989963
0.138421,0.990089
0.138423,0.990215
0.138449,0.99034
0.138454,0.990466
0.13845,0.990592
0.138457,0.990718
0.138461,0.990844
0.138474,0.99097
0.138486,0.991096
0.138486,0.991221
0.138495,0.991347
0.138504,0.991473
0.138509,0.991599
0.138512,0.991725
0.138515,0.991851
0.138524,0.991976
0.138524,0.992102
0.138534,0.992228
0.138541,0.992354
0.138541,0.99248
0.138547,0.992606
0.138561,0.992731
0.13857,0.992857
0.138572,0.992983
0.138572,0.993109
0.13857,0.993235
0.138579,0.993361
0.13859,0.993486
0.138598,0.993612
0.138604,0.993738
0.138611,0.993864
0.138622,0.99399
0.13863,0.994116
0.138632,0.994241
0.138626,0.994367
0.138635,0.994493
0.13865,0.994619
0.138652,0.994745
0.138669,0.994871
0.138674,0.994996
0.138677,0.995122
0.138687,0.995248
0.138686,0.995374
0.138695,0.9955
0.138696,0.995626
0.138697,0.995752
0.138701,0.995877
0.13872,0.996003
0.138731,0.996129
0.138717,0.996255
0.138729,0.996381
0.138735,0.996507
0.138735,0.996632
0.138749,0.996758
0.138761,0.996884
0.138769,0.99701
0.138761,0.997136
0.138774,0.997261
0.138783,0.997387
0.138779,0.997513
0.138769,0.997639
0.138782,0.997765
0.13878,0.997891
0.138801,0.998017
0.138799,0.998142
0.138797,0.998268
0.138811,0.998394
0.138811,0.99852
0.138831,0.998646
0.138812,0.998772
0.138827,0.998897
0.138831,0.999023
0.138843,0.999149
0.138845,0.999275
0.138849,0.999401
0.138866,0.999527
0.138863,0.999652
0.138863,0.999778
0.138876,0.999904
0.138883,1.00003
0.138886,1.00016
0.138887,1.00028
0.138906,1.00041
0.1389,1.00053
0.13891,1.00066
0.138903,1.00079
0.138924,1.00091
0.138931,1.00104
0.138933,1.00116
0.138927,1.00129
0.138937,1.00141
0.138937,1.00154
0.138948,1.00167
0.138952,1.00179
0.138958,1.00192
0.138963,1.00204
0.138967,1.00217
0.138975,1.0023
0.138977,1.00242
0.138989,1.00255
0.138987,1.00267
0.13899,1.0028
0.139001,1.00292
0.139011,1.00305
0.139006,1.00318
0.139005,1.0033
0.139017,1.00343
0.13903,1.00355
0.13903,1.00368
0.139041,1.00381
0.139032,1.00393
0.139053,1.00406
0.139043,1.00418
0.139062,1.00431
0.139063,1.00443
0.139062,1.00456
0.13907,1.00469
0.139072,1.00481
0.139077,1.00494
0.139082,1.00506
0.139095,1.00519
0.139085,1.00532
0.139094,1.00544
0.139104,1.00557
0.139105,1.00569
0.139119,1.00582
0.139125,1.00594
0.13912,1.00607
0.139121,1.0062
0.139117,1.00632
0.139128,1.00645
0.139139,1.00657
0.139149,1.0067
0.139137,1.00683
0.139146,1.00695
0.139158,1.00708
0.13916,1.0072
0.139171,1.00733
0.139174,1.00745
0.139182,1.00758
0.139175,1.00771
0.139183,1.00783
0.139195,1.00796
0.139193,1.00808
0.1392,1.00821
0.139191,1.00834
0.139205,1.00846
0.13922,1.00859
0.139224,1.00871
0.139229,1.00884
0.13923,1.00896
0.139215,1.00909
0.139241,1.00922
0.139226,1.00934
0.139248,1.00947
0.139248,1.00959
0.139252,1.00972
0.139262,1.00985
0.139268,1.00997
0.139256,1.0101
0.139268,1.01022
0.139273,1.01035
0.139269,1.01047
0.139281,1.0106
0.139287,1.01073
0.13929,1.01085
0.139293,1.01098
0.139292,1.0111
0.139302,1.01123
0.139299,1.01136
0.139299,1.01148
0.139313,1.01161
0.139318,1.01173
0.139316,1.01186
0.13932,1.01198
0.139329,1.01211
0.139332,1.01224
0.13933,1.01236
0.139334,1.01249
0.139347,1.01261
0.13935,1.01274
0.139362,1.01287
0.139355,1.01299
0.139359,1.01312
0.139369,1.01324
0.139373,1.01337
0.139369,1.01349
0.139382,1.01362
0.139388,1.01375
0.13939,1.01387
0.139387,1.014
0.1394,1.01412
0.139399,1.01425
0.139406,1.01438
0.13941,1.0145
0.139402,1.01463
0.139413,1.01475
0.13941,1.01488
0.139422,1.015
0.139423,1.01513
0.139421,1.01526
0.13944,1.01538
0.139421,1.01551
0.139423,1.01563
0.139421,1.01576
0.139432,1.01589
0.139438,1.01601
0.139441,1.01614
0.139448,1.01626
0.139453,1.01639
0.139452,1.01651
0.139453,1.01664
0.139468,1.01677
0.139461,1.01689
0.139475,1.01702
0.139464,1.01714
0.139477,1.01727
0.139486,1.0174
0.139481,1.01752
0.139483,1.01765
0.139493,1.01777
0.139494,1.0179
0.139489,1.01802
0.139497,1.01815
0.139502,1.01828
0.139502,1.0184
0.139517,1.01853
0.139519,1.01865
0.139532,1.01878
0.139528,1.01891
0.139537,1.01903
0.139531,1.01916
0.139542,1.01928
0.139537,1.01941
0.13955,1.01953
0.139549,1.01966
0.139551,1.01979
0.139558,1.01991
0.139566,1.02004
0.139569,1.02016
0.139581,1.02029
0.139577,1.02042
0.139573,1.02054
0.139583,1.02067
0.139587,1.02079
0.139594,1.02092
0.139588,1.02104
0.139598,1.02117
0.139592,1.0213
0.13961,1.02142
0.13961,1.02155
0.139605,1.02167
0.139615,1.0218
0.139615,1.02193
0.139628,1.02205
0.139622,1.02218
0.139628,1.0223
0.139632,1.02243
0.13963,1.02256
0.139639,1.02268
0.139633,1.02281
0.139651,1.02293
0.139665,1.02306
0.139654,1.02318
0.13966,1.02331
0.139672,1.02344
0.139662,1.02356
0.139679,1.02369
0.139673,1.02381
0.139669,1.02394
0.139683,1.02407
0.139675,1.02419
0.139686,1.02432
0.13968,1.02444
0.139686,1.02457
0.139697,1.02469
0.1397,1.02482
0.139692,1.02495
0.139698,1.02507
0.139714,1.0252
0.139719,1.02532
0.139713,1.02545
0.139698,1.02558
0.139715,1.0257
0.139718,1.02583
0.139719,1.02595
0.139732,1.02608
0.139731,1.0262
0.139741,1.02633
0.139736,1.02646
0.13974,1.02658
0.139744,1.02671
0.139744,1.02683
0.139754,1.02696
0.139749,1.02709
0.139758,1.02721
0.139762,1.02734
0.139762,1.02746
0.139771,1.02759
0.13976,1.02771
0.139772,1.02784
0.13978,1.02797
0.139774,1.02809
0.139786,1.02822
0.139788,1.02834
0.139782,1.02847
0.139787,1.0286
0.139792,1.02872
0.139798,1.02885
0.139804,1.02897
0.139796,1.0291
0.139801,1.02922
0.139813,1.02935
0.139806,1.02948
0.139818,1.0296
0.139816,1.02973
0.13982,1.02985
0.139819,1.02998
0.139826,1.03011
0.139832,1.03023
0.139821,1.03036
0.139844,1.03048
0.139835,1.03061
0.139833,1.03073
0.139852,1.03086
0.139847,1.03099
0.139849,1.03111
0.139855,1.03124
0.139852,1.03136
0.139869,1.03149
0.139853,1.03162
0.13986,1.03174
0.139871,1.03187
0.139861,1.03199
0.13988,1.03212
0.139872,1.03224
0.139868,1.03237
0.139885,1.0325
0.139886,1.03262
0.139878,1.03275
0.139877,1.03287
0.139879,1.033
0.139883,1.03313
0.139895,1.03325
0.139903,1.03338
0.139906,1.0335
0.139903,1.03363
0.139909,1.03375
0.139903,1.03388
0.139917,1.03401
0.139912,1.03413
0.139916,1.03426
0.139921,1.03438
0.139926,1.03451
0.13993,1.03464
0.139923,1.03476
0.139921,1.03489
0.139934,1.03501
0.139934,1.03514
0.139939,1.03526
0.139934,1.03539
0.139943,1.03552
0.139953,1.03564
0.139958,1.03577
0.139951,1.03589
0.13996,1.03602
0.139958,1.03615
0.13996,1.03627
0.139946,1.0364
0.139967,1.03652
0.139969,1.03665
0.139974,1.03677
0.139984,1.0369
0.139976,1.03703
0.13998,1.03715
0.139975,1.03728
0.13998,1.0374
0.139989,1.03753
0.139987,1.03766
0.139986,1.03778
0.13999,1.03791
0.139985,1.03803
0.14,1.03816
0.140007,1.03828
0.140007,1.03841
0.139996,1.03854
0.140021,1.03866
0.14001,1.03879
0.140013,1.03891
0.140013,1.03904
0.140016,1.03917
0.140037,1.03929
0.140031,1.03942
0.140026,1.03954
0.140028,1.03967
0.140022,1.03979
0.140031,1.03992
0.140031,1.04005
0.14005,1.04017
0.140032,1.0403
0.140039,1.04042
0.140037,1.04055
0.140043,1.04068
0.140051,1.0408
0.14005,1.04093
0.140051,1.04105
0.14006,1.04118
0.140049,1.0413
0.140066,1.04143
0.140058,1.04156
0.140063,1.04168
0.140077,1.04181
0.140068,1.04193
0.140071,1.04206
0.140071,1.04219
0.140076,1.04231
0.140074,1.04244
0.140085,1.04256
0.140083,1.04269
0.140088,1.04281
0.140088,1.04294
0.140088,1.04307
0.140101,1.04319
0.140089,1.04332
0.1401,1.04344
0.140088,1.04357
0.140095,1.0437
0.140101,1.04382
0.140092,1.04395
0.140109,1.04407
0.1401,1.0442
0.140107,1.04433
0.140116,1.04445
0.140112,1.04458
0.140117,1.0447
0.14012,1.04483
0.140125,1.04495
0.140131,1.04508
0.14012,1.04521
0.140125,1.04533
0.14013,1.04546
0.140126,1.04558
0.140136,1.04571
0.140118,1.04584
0.140137,1.04596
0.140142,1.04609
0.140151,1.04621
0.140156,1.04634
0.140158,1.04646
0.140147,1.04659
0.140169,1.04672
0.140154,1.04684
0.14015,1.04697
0.140167,1.04709
0.140157,1.04722
0.140166,1.04734
0.14016,1.04747
0.140167,1.0476
0.140177,1.04772
0.140163,1.04785
0.140182,1.04797
0.140195,1.0481
0.140185,1.04823
0.140188,1.04835
0.140185,1.04848
0.140194,1.0486
0.140194,1.04873
0.140187,1.04886
0.140185,1.04898
0.140204,1.04911
0.140197,1.04923
0.140202,1.04936
0.140199,1.04948
0.140206,1.04961
0.140207,1.04974
0.140202,1.04986
0.140211,1.04999
0.140215,1.05011
0.140222,1.05024
0.14023,1.05037
0.140216,1.05049
0.140234,1.05062
0.140228,1.05074
0.140225,1.05087
0.140219,1.05099
0.140231,1.05112
0.140231,1.05125
0.14024,1.05137
0.140222,1.0515
0.140245,1.05162
0.140242,1.05175
0.140234,1.05188
0.140245,1.052
0.140235,1.05213
0.140248,1.05225
0.140262,1.05238
0.140248,1.0525
0.140255,1.05263
0.140259,1.05276
0.140262,1.05288
0.140262,1.05301
0.14026,1.05313
0.140276,1.05326
0.140268,1.05339
0.140257,1.05351
0.140276,1.05364
0.140271,1.05376
0.140274,1.05389
0.140279,1.05401
0.140279,1.05414
0.140288,1.05427
0.140288,1.05439
0.140269,1.05452
0.140293,1.05464
0.140296,1.05477
0.140292,1.0549
0.140296,1.05502
0.140273,1.05515
0.140305,1.05527
0.140293,1.0554
0.140289,1.05552
0.140296,1.05565
0.140303,1.05578
0.140313,1.0559
0.140319,1.05603
0.140299,1.05615
0.14032,1.05628
0.140301,1.05641
0.140303,1.05653
0.140318,1.05666
0.140299,1.05678
0.140318,1.05691
0.140314,1.05703
0.140325,1.05716
0.14035,1.05729
0.14033,1.05741
0.140334,1.05754
0.140343,1.05766
0.140333,1.05779
0.140333,1.05792
0.14035,1.05804
0.140343,1.05817
0.140356,1.05829
0.140345,1.05842
0.140341,1.05854
0.140356,1.05867
0.140357,1.0588
0.140359,1.05892
0.140364,1.05905
0.140351,1.05917
0.140366,1.0593
0.140367,1.05943
0.140359,1.05955
0.140381,1.05968
0.140383,1.0598
0.140376,1.05993
0.140383,1.06005
0.140352,1.06018
0.140368,1.06031
0.140376,1.06043
0.14037,1.06056
0.14039,1.06068
0.140375,1.06081
0.140385,1.06094
0.140385,1.06106
0.140376,1.06119
0.140393,1.06131
0.140379,1.06144
0.140406,1.06156
0.140395,1.06169
0.140392,1.06182
0.140402,1.06194
0.140397,1.06207
0.1404,1.06219
0.140412,1.06232
0.14041,1.06245
0.14041,1.06257
0.140401,1.0627
0.140413,1.06282
0.140408,1.06295
0.140408,1.06307
0.140408,1.0632
0.140414,1.06333
0.140415,1.06345
0.140426,1.06358
0.140418,1.0637
0.14041,1.06383
0.140433,1.06396
0.140426,1.06408
0.140433,1.06421
0.140428,1.06433
0.140426,1.06446
0.140435,1.06458
0.140431,1.06471
0.140439,1.06484
0.140444,1.06496
0.140439,1.06509
0.140447,1.06521
0.140454,1.06534
0.140437,1.06547
0.140456,1.06559
0.14045,1.06572
0.140447,1.06584
0.140449,1.06597
0.14045,1.06609
0.140451,1.06622
0.140456,1.06635
0.140459,1.06647
0.140468,1.0666
0.140461,1.06672
0.140469,1.06685
0.140469,1.06698
0.140464,1.0671
0.140475,1.06723
0.140472,1.06735
0.140457,1.06748
0.140464,1.06761
0.140463,1.06773
0.140475,1.06786
0.140485,1.06798
0.140472,1.06811
0.140475,1.06823
0.140499,1.06836
0.140488,1.06849
0.140486,1.06861
0.140493,1.06874
0.140491,1.06886
0.140496,1.06899
0.140493,1.06912
0.140487,1.06924
0.140501,1.06937
0.140485,1.06949
0.140499,1.06962
0.140496,1.06974
0.140496,1.06987
0.140499,1.07
0.140509,1.07012
0.140504,1.07025
0.140514,1.07037
0.140504,1.0705
0.140505,1.07063
0.140508,1.07075
0.140508,1.07088
0.140508,1.071
0.140513,1.07113
0.140516,1.07125
0.140513,1.07138
0.140517,1.07151
0.140534,1.07163
0.140516,1.07176
0.140528,1.07188
0.14053,1.07201
0.140538,1.07214
0.140538,1.07226
0.14054,1.07239
0.140532,1.07251
0.140536,1.07264
0.140536,1.07276
0.140538,1.07289
0.140545,1.07302
0.14053,1.07314
0.14054,1.07327
0.14054,1.07339
0.14055,1.07352
0.140533,1.07365
0.140544,1.07377
0.140554,1.0739
0.140547,1.07402
0.140553,1.07415
0.140549,1.07427
0.140554,1.0744
0.140552,1.07453
0.140564,1.07465
0.14056,1.07478
0.14057,1.0749
0.140562,1.07503
0.140558,1.07516
0.140559,1.07528
0.140556,1.07541
0.140567,1.07553
0.140559,1.07566
0.140558,1.07578
0.140561,1.07591
0.140564,1.07604
0.140581,1.07616
0.14056,1.07629
0.14057,1.07641
0.14058,1.07654
0.140596,1.07667
0.14059,1.07679
0.140581,1.07692
0.140591,1.07704
0.140576,1.07717
0.140588,1.07729
0.140579,1.07742
0.140584,1.07755
0.140584,1.07767
0.140575,1.0778
0.140581,1.07792
0.140582,1.07805
0.14059,1.07818
0.14059,1.0783
0.140592,1.07843
0.140587,1.07855
0.140598,1.07868
0.14061,1.0788
0.140612,1.07893
0.140593,1.07906
0.140598,1.07918
0.140591,1.07931
0.140607,1.07943
0.1406,1.07956
0.140599,1.07969
0.140602,1.07981
0.140593,1.07994
0.1406,1.08006
0.140588,1.08019
0.140601,1.08031
0.14061,1.08044
0.140606,1.08057
0.140604,1.08069
0.140603,1.08082
0.14061,1.08094
0.140613,1.08107
0.14061,1.0812
0.14061,1.08132
0.140613,1.08145
0.140613,1.08157
0.140623,1.0817
0.140634,1.08182
0.140624,1.08195
0.140621,1.08208
0.140619,1.0822
0.140627,1.08233
0.140627,1.08245
0.140628,1.08258
0.14062,1.08271
0.140618,1.08283
0.140639,1.08296
0.140628,1.08308
0.140633,1.08321
0.140627,1.08333
0.140638,1.08346
0.140646,1.08359
0.140635,1.08371
0.140625,1.08384
0.140644,1.08396
0.140644,1.08409
0.140642,1.08422
0.140645,1.08434
0.140647,1.08447
0.140649,1.08459
0.14066,1.08472
0.140653,1.08484
0.140646,1.08497
0.140636,1.0851
0.14065,1.08522
0.140658,1.08535
0.140661,1.08547
0.140661,1.0856
0.140659,1.08573
0.140667,1.08585
0.140657,1.08598
0.140656,1.0861
0.140671,1.08623
0.140664,1.08636
0.140661,1.08648
0.140655,1.08661
0.140661,1.08673
0.14067,1.08686
0.140679,1.08698
0.140673,1.08711
0.140675,1.08724
0.140676,1.08736
0.140675,1.08749
0.140672,1.08761
0.140678,1.08774
0.140687,1.08787
0.140673,1.08799
0.140675,1.08812
0.140684,1.08824
0.140685,1.08837
0.14068,1.08849
0.140672,1.08862
0.140691,1.08875
0.140684,1.08887
0.140687,1.089
0.140678,1.08912
0.140684,1.08925
0.140683,1.08937
0.140695,1.0895
0.140698,1.08963
0.140683,1.08975
0.140701,1.08988
0.1407,1.09
0.140695,1.09013
0.140683,1.09026
0.140691,1.09038
0.140691,1.09051
0.140703,1.09063
0.140699,1.09076
0.140692,1.09089
0.140707,1.09101
0.140708,1.09114
0.140712,1.09126
0.140703,1.09139
0.140714,1.09151
0.140712,1.09164
0.140711,1.09177
0.140723,1.09189
0.140714,1.09202
0.140721,1.09214
0.140716,1.09227
0.140712,1.0924
0.140724,1.09252
0.140714,1.09265
0.14073,1.09277
0.140727,1.0929
0.140715,1.09302
0.140715,1.09315
0.140724,1.09328
0.140721,1.0934
0.14073,1.09353
0.140744,1.09365
0.14073,1.09378
0.140727,1.09391
0.14074,1.09403
0.140749,1.09416
0.140747,1.09428
0.140751,1.09441
0.140753,1.09453
0.140751,1.09466
0.140763,1.09479
0.140761,1.09491
0.140749,1.09504
0.140764,1.09516
0.140749,1.09529
0.140762,1.09542
0.140776,1.09554
0.140763,1.09567
0.140761,1.09579
0.140757,1.09592
0.140776,1.09604
0.140759,1.09617
0.140772,1.0963
0.140777,1.09642
0.140764,1.09655
0.140781,1.09667
0.140772,1.0968
0.140772,1.09693
0.140777,1.09705
0.140783,1.09718
0.140777,1.0973
0.140786,1.09743
0.140789,1.09755
0.140779,1.09768
0.140784,1.09781
0.140793,1.09793
0.140787,1.09806
0.140795,1.09818
0.140773,1.09831
0.140795,1.09844
0.140786,1.09856
0.140787,1.09869
0.14079,1.09881
0.140791,1.09894
0.140787,1.09906
0.140804,1.09919
0.140795,1.09932
0.140801,1.09944
0.140797,1.09957
0.140786,1.09969
0.140798,1.09982
0.140811,1.09995
0.140792,1.10007
0.140809,1.1002
0.140806,1.10032
0.140815,1.10045
0.140814,1.10057
0.140812,1.1007
0.140805,1.10083
0.140806,1.10095
0.14082,1.10108
0.140804,1.1012
0.140818,1.10133
0.140808,1.10146
0.140811,1.10158
0.140826,1.10171
0.140821,1.10183
0.140806,1.10196
0.140834,1.10208
0.140838,1.10221
0.140805,1.10234
0.140826,1.10246
0.140823,1.10259
0.140832,1.10271
0.140826,1.10284
0.140832,1.10297
0.140829,1.10309
0.14083,1.10322
0.140818,1.10334
0.140815,1.10347
0.14083,1.10359
0.140832,1.10372
0.140829,1.10385
0.140843,1.10397
0.140826,1.1041
0.140846,1.10422
0.140838,1.10435
0.140835,1.10448
0.14084,1.1046
0.140838,1.10473
0.140841,1.10485
0.140843,1.10498
0.140843,1.1051
0.140839,1.10523
0.14084,1.10536
0.140832,1.10548
0.140832,1.10561
0.140855,1.10573
0.140845,1.10586
0.140829,1.10599
0.140848,1.10611
0.140855,1.10624
0.140855,1.10636
0.14085,1.10649
0.140856,1.10662
0.140848,1.10674
0.140849,1.10687
0.140846,1.10699
0.140859,1.10712
0.140858,1.10724
0.140853,1.10737
0.140852,1.1075
0.140855,1.10762
0.140863,1.10775
0.140859,1.10787
0.140862,1.108
0.140855,1.10813
0.140863,1.10825
0.140885,1.10838
0.140859,1.1085
0.140859,1.10863
0.140889,1.10875
0.140865,1.10888
0.140871,1.10901
0.140869,1.10913
0.14089,1.10926
0.14087,1.10938
0.140867,1.10951
0.140881,1.10964
0.140879,1.10976
0.140883,1.10989
0.140865,1.11001
0.140882,1.11014
0.140886,1.11026
0.140872,1.11039
0.140879,1.11052
0.140893,1.11064
0.140879,1.11077
0.140888,1.11089
0.140889,1.11102
0.140886,1.11115
0.14089,1.11127
0.140898,1.1114
0.140886,1.11152
0.140906,1.11165
0.1409,1.11177
0.140895,1.1119
0.140902,1.11203
0.140891,1.11215
0.140912,1.11228
0.140901,1.1124
0.140906,1.11253
0.140904,1.11266
0.140906,1.11278
0.14092,1.11291
0.140907,1.11303
0.140898,1.11316
0.14091,1.11328
0.140909,1.11341
0.140913,1.11354
0.140892,1.11366
0.140895,1.11379
0.140891,1.11391
0.140904,1.11404
0.140908,1.11417
0.140901,1.11429
0.140913,1.11442
0.140915,1.11454
0.140918,1.11467
0.140917,1.11479
0.140906,1.11492
0.140915,1.11505
0.140927,1.11517
0.140905,1.1153
0.140923,1.11542
0.140912,1.11555
0.140911,1.11568
0.140923,1.1158
0.140916,1.11593
0.14092,1.11605
0.140938,1.11618
0.140926,1.1163
0.14092,1.11643
0.14093,1.11656
0.140922,1.11668
0.140926,1.11681
0.140924,1.11693
0.14092,1.11706
0.140927,1.11719
0.140925,1.11731
0.14094,1.11744
0.14092,1.11756
0.140917,1.11769
0.140938,1.11781
0.140926,1.11794
0.140929,1.11807
0.140936,1.11819
0.14094,1.11832
0.140935,1.11844
0.140935,1.11857
0.140937,1.1187
0.140933,1.11882
0.140931,1.11895
0.140943,1.11907
0.140948,1.1192
0.140947,1.11932
0.140953,1.11945
0.140946,1.11958
0.140951,1.1197
0.140943,1.11983
0.140949,1.11995
0.140943,1.12008
0.140945,1.12021
0.140955,1.12033
0.140952,1.12046
0.140951,1.12058
0.14096,1.12071
0.140955,1.12083
0.140948,1.12096
0.140969,1.12109
0.14095,1.12121
0.140953,1.12134
0.140958,1.12146
0.140965,1.12159
0.140952,1.12172
0.140974,1.12184
0.140962,1.12197
0.14097,1.12209
0.140958,1.12222
0.140962,1.12234
0.140982,1.12247
0.140966,1.1226
0.140967,1.12272
0.14098,1.12285
0.140975,1.12297
0.140976,1.1231
0.140993,1.12323
0.140975,1.12335
0.14097,1.12348
0.140986,1.1236
0.140983,1.12373
0.140971,1.12385
0.140984,1.12398
0.140977,1.12411
0.140986,1.12423
0.140981,1.12436
0.140983,1.12448
0.140986,1.12461
0.140992,1.12474
0.140986,1.12486
0.140986,1.12499
0.140984,1.12511
0.140975,1.12524
0.140997,1.12536
0.140995,1.12549
0.140999,1.12562
0.140991,1.12574
0.140992,1.12587
0.140997,1.12599
0.141004,1.12612
0.140998,1.12625
0.140995,1.12637
0.140989,1.1265
0.141,1.12662
0.140995,1.12675
0.141002,1.12687
0.140988,1.127
0.140994,1.12713
0.141007,1.12725
0.140997,1.12738
0.141004,1.1275
0.141019,1.12763
0.141006,1.12776
0.141012,1.12788
0.141021,1.12801
0.141013,1.12813
0.141012,1.12826
0.141014,1.12838
0.141009,1.12851
0.141009,1.12864
0.14102,1.12876
0.141009,1.12889
0.141017,1.12901
0.141026,1.12914
0.14102,1.12927
0.141028,1.12939
0.141016,1.12952
0.141014,1.12964
0.141017,1.12977
0.141029,1.12989
0.141025,1.13002
0.141016,1.13015
0.141043,1.13027
0.141018,1.1304
0.141036,1.13052
0.141032,1.13065
0.141032,1.13078
0.141037,1.1309
0.141029,1.13103
0.141033,1.13115
0.141038,1.13128
0.141032,1.1314
0.141029,1.13153
0.141037,1.13166
0.141029,1.13178
0.141041,1.13191
0.141034,1.13203
0.141037,1.13216
0.141028,1.13229
0.141037,1.13241
0.141035,1.13254
0.141052,1.13266
0.141046,1.13279
0.14104,1.13292
0.141051,1.13304
0.141049,1.13317
0.141054,1.13329
0.141052,1.13342
0.141045,1.13354
0.141035,1.13367
0.141044,1.1338
0.141036,1.13392
0.141048,1.13405
0.141047,1.13417
0.141045,1.1343
0.141052,1.13443
0.141048,1.13455
0.141048,1.13468
0.141044,1.1348
0.141048,1.13493
0.141049,1.13505
0.141052,1.13518
0.141055,1.13531
0.141047,1.13543
0.141045,1.13556
0.14105,1.13568
0.141043,1.13581
0.141062,1.13594
0.141063,1.13606
0.141054,1.13619
0.141052,1.13631
0.141073,1.13644
0.141059,1.13656
0.141066,1.13669
0.141057,1.13682
0.141064,1.13694
0.141077,1.13707
0.141061,1.13719
0.14107,1.13732
0.141069,1.13745
0.141072,1.13757
0.141084,1.1377
0.141073,1.13782
0.141075,1.13795
0.141068,1.13807
0.141077,1.1382
0.141091,1.13833
0.141075,1.13845
0.141074,1.13858
0.141086,1.1387
0.141081,1.13883
0.141081,1.13896
0.141083,1.13908
0.141091,1.13921
0.141089,1.13933
0.141089,1.13946
0.141082,1.13958
0.141086,1.13971
0.141088,1.13984
0.141086,1.13996
0.1411,1.14009
0.141102,1.14021
0.1411,1.14034
0.141097,1.14047
0.141089,1.14059
0.141097,1.14072
0.141096,1.14084
0.141091,1.14097
0.141105,1.14109
0.141097,1.14122
0.141094,1.14135
0.141101,1.14147
0.14111,1.1416
0.141091,1.14172
0.141109,1.14185
0.141114,1.14198
0.141107,1.1421
0.141111,1.14223
0.141106,1.14235
0.141098,1.14248
0.141123,1.1426
0.141108,1.14273
0.141108,1.14286
0.141112,1.14298
0.141117,1.14311
0.141114,1.14323
0.14112,1.14336
0.141126,1.14349
0.141114,1.14361
0.141125,1.14374
0.14112,1.14386
0.141113,1.14399
0.141116,1.14411
0.141112,1.14424
0.141124,1.14437
0.141121,1.14449
0.141122,1.14462
0.141119,1.14474
0.14114,1.14487
0.141134,1.145
0.14113,1.14512
0.141123,1.14525
0.141133,1.14537
0.141131,1.1455
0.141127,1.14562
0.14112,1.14575
0.141133,1.14588
0.141135,1.146
0.141133,1.14613
0.141142,1.14625
0.141134,1.14638
0.141145,1.14651
0.141151,1.14663
0.141155,1.14676
0.141136,1.14688
0.141142,1.14701
0.141138,1.14713
0.141139,1.14726
0.141139,1.14739
0.141139,1.14751
0.141153,1.14764
0.141157,1.14776
0.14115,1.14789
0.141149,1.14802
0.141151,1.14814
0.141154,1.14827
0.141142,1.14839
0.141157,1.14852
0.141155,1.14864
0.141152,1.14877
0.14116,1.1489
0.141154,1.14902
0.141157,1.14915
0.141171,1.14927
0.141151,1.1494
0.141164,1.14953
0.141162,1.14965
0.141159,1.14978
0.141165,1.1499
0.141171,1.15003
0.141167,1.15015
0.141167,1.15028
0.141176,1.15041
0.14118,1.15053
0.141168,1.15066
0.141165,1.15078
0.141182,1.15091
0.141174,1.15104
0.141182,1.15116
0.14118,1.15129
0.141182,1.15141
0.14118,1.15154
0.141179,1.15166
0.141179,1.15179
0.14118,1.15192
0.141179,1.15204
0.141182,1.15217
0.14118,1.15229
0.141187,1.15242
0.141191,1.15255
0.141203,1.15267
0.141195,1.1528
0.141183,1.15292
0.141196,1.15305
0.141183,1.15317
0.141195,1.1533
0.141194,1.15343
0.141199,1.15355
0.141197,1.15368
0.141203,1.1538
0.141192,1.15393
0.141198,1.15406
0.141204,1.15418
0.1412,1.15431
0.141203,1.15443
0.141203,1.15456
0.141203,1.15468
0.141203,1.15481
0.141209,1.15494
0.141199,1.15506
0.141205,1.15519
0.141208,1.15531
0.141216,1.15544
0.141208,1.15557
0.141214,1.15569
0.141208,1.15582
0.141203,1.15594
0.14121,1.15607
0.141211,1.15619
0.141222,1.15632
0.141219,1.15645
0.141214,1.15657
0.141214,1.1567
0.141221,1.15682
0.14122,1.15695
0.14123,1.15708
0.141214,1.1572
0.141228,1.15733
0.141229,1.15745
0.141226,1.15758
0.141226,1.1577
0.141245,1.15783
0.141243,1.15796
0.141228,1.15808
0.14123,1.15821
0.141229,1.15833
0.141238,1.15846
0.141227,1.15859
0.141237,1.15871
0.14123,1.15884
0.14124,1.15896
0.141241,1.15909
0.141251,1.15921
0.141236,1.15934
0.14126,1.15947
0.141236,1.15959
0.141249,1.15972
0.141245,1.15984
0.141233,1.15997
0.141251,1.1601
0.141247,1.16022
0.14125,1.16035
0.141243,1.16047
0.141261,1.1606
0.141252,1.16073
0.141265,1.16085
0.141255,1.16098
0.14126,1.1611
0.14126,1.16123
0.14126,1.16135
0.141255,1.16148
0.141264,1.16161
0.141272,1.16173
0.141266,1.16186
0.141265,1.16198
0.141262,1.16211
0.14126,1.16224
0.14126,1.16236
0.141262,1.16249
0.141274,1.16261
0.14127,1.16274
