V_vs_Li,Q_mAh
0.381949,1.13141
0.382006,1.13163
0.382015,1.13184
0.382061,1.13205
0.382121,1.13227
0.382155,1.13248
0.382193,1.1327
0.382225,1.13291
0.382286,1.13312
0.382332,1.13334
0.382379,1.13355
0.382405,1.13376
0.382442,1.13398
0.382503,1.13419
0.382537,1.1344
0.382586,1.13462
0.382615,1.13483
0.382671,1.13504
0.382693,1.13526
0.382737,1.13547
0.382784,1.13568
0.382836,1.1359
0.382875,1.13611
0.38291,1.13633
0.382948,1.13654
0.382993,1.13675
0.383047,1.13697
0.383089,1.13718
0.383107,1.13739
0.383167,1.13761
0.383199,1.13782
0.383246,1.13803
0.383288,1.13825
0.383344,1.13846
0.383384,1.13867
0.383413,1.13889
0.383473,1.1391
0.383496,1.13932
0.383557,1.13953
0.383591,1.13974
0.38365,1.13996
0.383675,1.14017
0.383719,1.14038
0.383753,1.1406
0.383799,1.14081
0.383861,1.14102
0.3839,1.14124
0.383933,1.14145
0.38397,1.14166
0.384031,1.14188
0.384059,1.14209
0.384114,1.14231
0.384142,1.14252
0.38418,1.14273
0.384231,1.14295
0.384263,1.14316
0.384312,1.14337
0.384352,1.14359
0.38441,1.1438
0.384444,1.14401
0.384499,1.14423
0.384526,1.14444
0.38456,1.14465
0.384619,1.14487
0.384649,1.14508
0.384694,1.14529
0.384736,1.14551
0.384767,1.14572
0.384827,1.14594
0.384863,1.14615
0.384911,1.14636
0.384946,1.14658
0.385,1.14679
0.385029,1.147
0.385075,1.14722
0.385127,1.14743
0.385175,1.14764
0.385222,1.14786
0.385234,1.14807
0.385296,1.14828
0.385329,1.1485
0.385365,1.14871
0.385436,1.14893
0.385478,1.14914
0.385494,1.14935
0.385558,1.14957
0.385589,1.14978
0.385642,1.14999
0.385673,1.15021
0.385718,1.15042
0.385753,1.15063
0.385803,1.15085
0.385853,1.15106
0.385876,1.15127
0.385932,1.15149
0.385982,1.1517
0.386008,1.15191
0.386073,1.15213
0.386085,1.15234
0.386148,1.15256
0.386179,1.15277
0.386215,1.15298
0.386283,1.1532
0.386294,1.15341
0.386341,1.15362
0.386402,1.15384
0.386439,1.15405
0.38649,1.15426
0.386541,1.15448
0.386573,1.15469
0.386622,1.1549
0.386639,1.15512
0.386703,1.15533
0.38675,1.15555
0.386783,1.15576
0.386834,1.15597
0.386868,1.15619
0.386915,1.1564
0.386958,1.15661
0.386982,1.15683
0.387027,1.15704
0.387088,1.15725
0.387116,1.15747
0.387159,1.15768
0.387212,1.15789
0.387268,1.15811
0.3873,1.15832
0.387335,1.15854
0.387386,1.15875
0.387412,1.15896
0.387457,1.15918
0.387515,1.15939
0.387544,1.1596
0.387593,1.15982
0.387647,1.16003
0.387703,1.16024
0.387718,1.16046
0.387756,1.16067
0.387799,1.16088
0.387856,1.1611
0.38788,1.16131
0.387933,1.16152
0.387985,1.16174
0.388042,1.16195
0.388078,1.16217
0.388121,1.16238
0.388139,1.16259
0.388202,1.16281
0.388234,1.16302
0.38827,1.16323
0.388329,1.16345
0.388368,1.16366
0.388409,1.16387
0.388466,1.16409
0.388512,1.1643
0.388552,1.16451
0.388581,1.16473
0.388632,1.16494
0.38866,1.16516
0.388717,1.16537
0.388756,1.16558
0.388785,1.1658
0.388827,1.16601
0.388885,1.16622
0.388946,1.16644
0.388977,1.16665
0.389016,1.16686
0.389071,1.16708
0.389094,1.16729
0.389142,1.1675
0.389189,1.16772
0.389242,1.16793
0.389276,1.16814
0.389319,1.16836
0.389337,1.16857
0.389409,1.16879
0.389465,1.169
0.389481,1.16921
0.389528,1.16943
0.389562,1.16964
0.389629,1.16985
0.389665,1.17007
0.389712,1.17028
0.389756,1.17049
0.389794,1.17071
0.38984,1.17092
0.38987,1.17113
0.389921,1.17135
0.389969,1.17156
0.39,1.17178
0.390054,1.17199
0.390092,1.1722
0.39015,1.17242
0.390168,1.17263
0.39021,1.17284
0.390267,1.17306
0.390296,1.17327
0.390345,1.17348
0.390396,1.1737
0.390429,1.17391
0.390488,1.17412
0.390524,1.17434
0.390567,1.17455
0.390627,1.17477
0.390646,1.17498
0.390695,1.17519
0.390741,1.17541
0.390779,1.17562
0.390823,1.17583
0.390877,1.17605
0.390921,1.17626
0.39096,1.17647
0.391009,1.17669
0.391054,1.1769
0.39109,1.17711
0.391146,1.17733
0.391194,1.17754
0.391239,1.17776
0.391265,1.17797
0.391304,1.17818
0.391351,1.1784
0.391394,1.17861
0.39144,1.17882
0.39148,1.17904
0.391515,1.17925
0.391561,1.17946
0.391617,1.17968
0.391653,1.17989
0.391697,1.1801
0.391739,1.18032
0.391783,1.18053
0.391825,1.18074
0.391873,1.18096
0.391913,1.18117
0.391963,1.18139
0.392004,1.1816
0.392038,1.18181
0.392095,1.18203
0.392143,1.18224
0.392179,1.18245
0.392221,1.18267
0.392272,1.18288
0.392307,1.18309
0.392359,1.18331
0.392402,1.18352
0.392434,1.18373
0.392478,1.18395
0.392543,1.18416
0.392565,1.18438
0.392617,1.18459
0.39266,1.1848
0.392683,1.18502
0.392746,1.18523
0.392778,1.18544
0.392821,1.18566
0.392875,1.18587
0.392918,1.18608
0.392979,1.1863
0.392998,1.18651
0.393046,1.18672
0.393105,1.18694
0.393148,1.18715
0.393194,1.18737
0.39324,1.18758
0.39327,1.18779
0.393327,1.18801
0.393353,1.18822
0.393392,1.18843
0.393452,1.18865
0.393485,1.18886
0.393546,1.18907
0.393562,1.18929
0.393622,1.1895
0.393657,1.18971
0.393714,1.18993
0.393765,1.19014
0.393802,1.19035
0.393842,1.19057
0.393874,1.19078
0.393934,1.191
0.393981,1.19121
0.394024,1.19142
0.394064,1.19164
0.394091,1.19185
0.394163,1.19206
0.394198,1.19228
0.394228,1.19249
0.394299,1.1927
0.394331,1.19292
0.394361,1.19313
0.394394,1.19334
0.394469,1.19356
0.394496,1.19377
0.39453,1.19399
0.394575,1.1942
0.394638,1.19441
0.394669,1.19463
0.394733,1.19484
0.394773,1.19505
0.39481,1.19527
0.394853,1.19548
0.394888,1.19569
0.394941,1.19591
0.394977,1.19612
0.395023,1.19633
0.395072,1.19655
0.395099,1.19676
0.395165,1.19697
0.395215,1.19719
0.395248,1.1974
0.395286,1.19762
0.395334,1.19783
0.395376,1.19804
0.395429,1.19826
0.395464,1.19847
0.395508,1.19868
0.395565,1.1989
0.395615,1.19911
0.395631,1.19932
0.395698,1.19954
0.395734,1.19975
0.395778,1.19996
0.395804,1.20018
0.39586,1.20039
0.395903,1.20061
0.395946,1.20082
0.395985,1.20103
0.396028,1.20125
0.396092,1.20146
0.3961,1.20167
0.396162,1.20189
0.396208,1.2021
0.396252,1.20231
0.396298,1.20253
0.396335,1.20274
0.396391,1.20295
0.396444,1.20317
0.39647,1.20338
0.396519,1.2036
0.396558,1.20381
0.396585,1.20402
0.396654,1.20424
0.396697,1.20445
0.396728,1.20466
0.396763,1.20488
0.396823,1.20509
0.396861,1.2053
0.396909,1.20552
0.396955,1.20573
0.396992,1.20594
0.397037,1.20616
0.397089,1.20637
0.397129,1.20658
0.397177,1.2068
0.397194,1.20701
0.397272,1.20723
0.397297,1.20744
0.397363,1.20765
0.397396,1.20787
0.397446,1.20808
0.397473,1.20829
0.397518,1.20851
0.397568,1.20872
0.397612,1.20893
0.397652,1.20915
0.397701,1.20936
0.397745,1.20957
0.397782,1.20979
0.397822,1.21
0.397881,1.21022
0.39791,1.21043
0.397973,1.21064
0.398001,1.21086
0.39806,1.21107
0.398097,1.21128
0.398129,1.2115
0.398188,1.21171
0.398224,1.21192
0.398276,1.21214
0.398316,1.21235
0.398382,1.21256
0.398406,1.21278
0.398445,1.21299
0.398493,1.21321
0.398541,1.21342
0.398577,1.21363
0.398624,1.21385
0.398682,1.21406
0.398713,1.21427
0.398768,1.21449
0.398802,1.2147
0.398854,1.21491
0.398912,1.21513
0.398929,1.21534
0.398982,1.21555
0.399032,1.21577
0.399085,1.21598
0.399099,1.21619
0.399151,1.21641
0.399211,1.21662
0.399242,1.21684
0.39928,1.21705
0.399353,1.21726
0.39939,1.21748
0.399426,1.21769
0.399482,1.2179
0.399525,1.21812
0.399561,1.21833
0.399602,1.21854
0.399662,1.21876
0.399702,1.21897
0.399724,1.21918
0.399771,1.2194
0.399815,1.21961
0.399874,1.21983
0.39993,1.22004
0.399968,1.22025
0.400012,1.22047
0.400064,1.22068
0.400102,1.22089
0.400146,1.22111
0.400179,1.22132
0.400245,1.22153
0.400265,1.22175
0.400315,1.22196
0.400356,1.22217
0.400394,1.22239
0.400441,1.2226
0.40048,1.22282
0.400537,1.22303
0.400584,1.22324
0.400627,1.22346
0.400669,1.22367
0.400712,1.22388
0.400768,1.2241
0.400799,1.22431
0.400857,1.22452
0.40091,1.22474
0.400935,1.22495
0.400988,1.22516
0.401034,1.22538
0.401071,1.22559
0.401123,1.2258
0.40116,1.22602
0.401194,1.22623
0.401244,1.22645
0.401303,1.22666
0.401336,1.22687
0.40139,1.22709
0.40142,1.2273
0.401465,1.22751
0.401523,1.22773
0.401554,1.22794
0.401594,1.22815
0.401672,1.22837
0.401695,1.22858
0.40173,1.22879
0.401795,1.22901
0.401837,1.22922
0.401879,1.22944
0.401916,1.22965
0.401964,1.22986
0.402011,1.23008
0.40204,1.23029
0.402111,1.2305
0.402137,1.23072
0.402178,1.23093
0.402244,1.23114
0.40227,1.23136
0.402314,1.23157
0.402364,1.23178
0.402416,1.232
0.402468,1.23221
0.402505,1.23243
0.402539,1.23264
0.402573,1.23285
0.40262,1.23307
0.402696,1.23328
0.402736,1.23349
0.402766,1.23371
0.402808,1.23392
0.402862,1.23413
0.402894,1.23435
0.402953,1.23456
0.402972,1.23477
0.403035,1.23499
0.403084,1.2352
0.403119,1.23541
0.403159,1.23563
0.403201,1.23584
0.403245,1.23606
0.403297,1.23627
0.403355,1.23648
0.403406,1.2367
0.403444,1.23691
0.403476,1.23712
0.403513,1.23734
0.403565,1.23755
0.4036,1.23776
0.403672,1.23798
0.403694,1.23819
0.403748,1.2384
0.403787,1.23862
0.403842,1.23883
0.40387,1.23905
0.403927,1.23926
0.403955,1.23947
0.40401,1.23969
0.404056,1.2399
0.404104,1.24011
0.404144,1.24033
0.404194,1.24054
0.404224,1.24075
0.404281,1.24097
0.404306,1.24118
0.404371,1.24139
0.404421,1.24161
0.404456,1.24182
0.404513,1.24204
0.404545,1.24225
0.404599,1.24246
0.404646,1.24268
0.404686,1.24289
0.404733,1.2431
0.404777,1.24332
0.404839,1.24353
0.404865,1.24374
0.404899,1.24396
0.404945,1.24417
0.404999,1.24438
0.405035,1.2446
0.405097,1.24481
0.405119,1.24502
0.405189,1.24524
0.405213,1.24545
0.405266,1.24567
0.405304,1.24588
0.405371,1.24609
0.405396,1.24631
0.405446,1.24652
0.405493,1.24673
0.405545,1.24695
0.405581,1.24716
0.405635,1.24737
0.40568,1.24759
0.405714,1.2478
0.405774,1.24801
0.405818,1.24823
0.405874,1.24844
0.405906,1.24866
0.405951,1.24887
0.405993,1.24908
0.406021,1.2493
0.40607,1.24951
0.406132,1.24972
0.406175,1.24994
0.406202,1.25015
0.406255,1.25036
0.406302,1.25058
0.406343,1.25079
0.406412,1.251
0.406423,1.25122
0.406503,1.25143
0.406531,1.25164
0.406595,1.25186
0.406621,1.25207
0.406653,1.25229
0.406725,1.2525
0.406753,1.25271
0.406789,1.25293
0.406847,1.25314
0.406892,1.25335
0.40694,1.25357
0.40698,1.25378
0.40701,1.25399
0.407063,1.25421
0.407113,1.25442
0.40717,1.25463
0.407185,1.25485
0.407271,1.25506
0.407305,1.25528
0.407349,1.25549
0.407385,1.2557
0.407428,1.25592
0.407451,1.25613
0.407523,1.25634
0.407561,1.25656
0.407606,1.25677
0.407661,1.25698
0.407699,1.2572
0.407751,1.25741
0.407788,1.25762
0.407837,1.25784
0.407876,1.25805
0.407928,1.25827
0.407969,1.25848
0.408017,1.25869
0.408057,1.25891
0.408108,1.25912
0.408163,1.25933
0.4082,1.25955
0.408216,1.25976
0.408262,1.25997
0.40832,1.26019
0.408374,1.2604
0.408401,1.26061
0.408439,1.26083
0.408508,1.26104
0.408543,1.26126
0.408599,1.26147
0.408628,1.26168
0.408659,1.2619
0.408693,1.26211
0.408746,1.26232
0.408811,1.26254
0.408851,1.26275
0.40889,1.26296
0.408925,1.26318
0.408988,1.26339
0.409027,1.2636
0.409076,1.26382
0.409115,1.26403
0.409161,1.26424
0.409223,1.26446
0.409249,1.26467
0.409304,1.26489
0.409357,1.2651
0.40938,1.26531
0.409432,1.26553
0.409491,1.26574
0.409512,1.26595
0.409556,1.26617
0.409628,1.26638
0.409649,1.26659
0.409704,1.26681
0.409742,1.26702
0.409798,1.26723
0.409837,1.26745
0.409885,1.26766
0.409942,1.26788
0.409983,1.26809
0.410023,1.2683
0.410066,1.26852
0.410115,1.26873
0.410162,1.26894
0.410206,1.26916
0.410241,1.26937
0.41029,1.26958
0.410341,1.2698
0.410367,1.27001
0.410416,1.27022
0.410466,1.27044
0.410521,1.27065
0.410548,1.27086
0.41062,1.27108
0.41066,1.27129
0.410696,1.27151
0.41073,1.27172
0.410777,1.27193
0.410819,1.27215
0.410881,1.27236
0.410945,1.27257
0.410962,1.27279
0.411032,1.273
0.411077,1.27321
0.411097,1.27343
0.411149,1.27364
0.411183,1.27385
0.41126,1.27407
0.411281,1.27428
0.41134,1.2745
0.411371,1.27471
0.411416,1.27492
0.411471,1.27514
0.411518,1.27535
0.411562,1.27556
0.411608,1.27578
0.411661,1.27599
0.411688,1.2762
0.411731,1.27642
0.411802,1.27663
0.41181,1.27684
0.411898,1.27706
0.411928,1.27727
0.41198,1.27748
0.412016,1.2777
0.412054,1.27791
0.412092,1.27813
0.41214,1.27834
0.412199,1.27855
0.412242,1.27877
0.412286,1.27898
0.412331,1.27919
0.412383,1.27941
0.412416,1.27962
0.412469,1.27983
0.412505,1.28005
0.41257,1.28026
0.412608,1.28047
0.41264,1.28069
0.412677,1.2809
0.412733,1.28112
0.4128,1.28133
0.412825,1.28154
0.412886,1.28176
0.412929,1.28197
0.412973,1.28218
0.413029,1.2824
0.413055,1.28261
0.413095,1.28282
0.413148,1.28304
0.413181,1.28325
0.413228,1.28346
0.413291,1.28368
0.413322,1.28389
0.413373,1.28411
0.413423,1.28432
0.413458,1.28453
0.4135,1.28475
0.413544,1.28496
0.413589,1.28517
0.413644,1.28539
0.413707,1.2856
0.413742,1.28581
0.413778,1.28603
0.413826,1.28624
0.413855,1.28645
0.413929,1.28667
0.413974,1.28688
0.413999,1.28709
0.414046,1.28731
0.414094,1.28752
0.414156,1.28774
0.414195,1.28795
0.414247,1.28816
0.414274,1.28838
0.414322,1.28859
0.414371,1.2888
0.414413,1.28902
0.414463,1.28923
0.414492,1.28944
0.414557,1.28966
0.414603,1.28987
0.414637,1.29008
0.414706,1.2903
0.414732,1.29051
0.414783,1.29073
0.414821,1.29094
0.414882,1.29115
0.414931,1.29137
0.414968,1.29158
0.414997,1.29179
0.415052,1.29201
0.415098,1.29222
0.415134,1.29243
0.415194,1.29265
0.415216,1.29286
0.415287,1.29307
0.415332,1.29329
0.415379,1.2935
0.415412,1.29372
0.415453,1.29393
0.415503,1.29414
0.415555,1.29436
0.41559,1.29457
0.415649,1.29478
0.415696,1.295
0.415725,1.29521
0.415797,1.29542
0.415818,1.29564
0.415855,1.29585
0.415932,1.29606
0.41596,1.29628
0.415998,1.29649
0.416055,1.2967
0.416107,1.29692
0.416141,1.29713
0.416178,1.29735
0.416241,1.29756
0.416285,1.29777
0.416345,1.29799
0.416428,1.2982
0.416455,1.29841
0.416511,1.29863
0.416555,1.29884
0.416581,1.29905
0.416636,1.29927
0.416693,1.29948
0.416705,1.29969
0.41677,1.29991
0.416802,1.30012
0.41685,1.30034
0.416899,1.30055
0.416947,1.30076
0.416991,1.30098
0.417029,1.30119
0.417092,1.3014
0.417126,1.30162
0.417172,1.30183
0.417217,1.30204
0.417262,1.30226
0.41731,1.30247
0.417343,1.30268
0.417411,1.3029
0.41745,1.30311
0.417496,1.30333
0.417532,1.30354
0.417583,1.30375
0.417624,1.30397
0.417674,1.30418
0.417722,1.30439
0.417763,1.30461
0.417812,1.30482
0.417855,1.30503
0.417901,1.30525
0.417937,1.30546
0.417987,1.30567
0.418034,1.30589
0.41807,1.3061
0.418137,1.30631
0.41816,1.30653
0.418204,1.30674
0.418255,1.30696
0.418291,1.30717
0.418332,1.30738
0.418402,1.3076
0.418422,1.30781
0.418495,1.30802
0.418517,1.30824
0.418574,1.30845
0.418607,1.30866
0.418673,1.30888
0.41872,1.30909
0.418752,1.3093
0.418807,1.30952
0.418836,1.30973
0.418903,1.30995
0.418946,1.31016
0.418981,1.31037
0.419013,1.31059
0.419083,1.3108
0.419126,1.31101
0.419156,1.31123
0.419202,1.31144
0.419262,1.31165
0.419273,1.31187
0.419336,1.31208
0.419388,1.31229
0.41943,1.31251
0.419479,1.31272
0.419517,1.31293
0.419573,1.31315
0.419621,1.31336
0.419655,1.31358
0.419687,1.31379
0.419749,1.314
0.419784,1.31422
0.419835,1.31443
0.419891,1.31464
0.419914,1.31486
0.419978,1.31507
0.420018,1.31528
0.420063,1.3155
0.420097,1.31571
0.420152,1.31592
0.420219,1.31614
0.420234,1.31635
0.420288,1.31657
0.42033,1.31678
0.420372,1.31699
0.420439,1.31721
0.42047,1.31742
0.420504,1.31763
0.420571,1.31785
0.4206,1.31806
0.420631,1.31827
0.420709,1.31849
0.420746,1.3187
0.420801,1.31891
0.420818,1.31913
0.420881,1.31934
0.42094,1.31956
0.420954,1.31977
0.42103,1.31998
0.421042,1.3202
0.421102,1.32041
0.421148,1.32062
0.421208,1.32084
0.421235,1.32105
0.421292,1.32126
0.421352,1.32148
0.421371,1.32169
0.421417,1.3219
0.421487,1.32212
0.421521,1.32233
0.421556,1.32254
0.421607,1.32276
0.421639,1.32297
0.421714,1.32319
0.421722,1.3234
0.421777,1.32361
0.421848,1.32383
0.421835,1.32404
0.421934,1.32425
0.421962,1.32447
0.421987,1.32468
0.422078,1.32489
0.4221,1.32511
0.422151,1.32532
0.42219,1.32553
0.422253,1.32575
0.422297,1.32596
0.422325,1.32618
0.42238,1.32639
0.422417,1.3266
0.422474,1.32682
0.4225,1.32703
0.422538,1.32724
0.422601,1.32746
0.422644,1.32767
0.422693,1.32788
0.422744,1.3281
0.422784,1.32831
0.422831,1.32852
0.422861,1.32874
0.422905,1.32895
0.422961,1.32917
0.423015,1.32938
0.423052,1.32959
0.423081,1.32981
0.423141,1.33002
0.423181,1.33023
0.423217,1.33045
0.423267,1.33066
0.423316,1.33087
0.423368,1.33109
0.42339,1.3313
0.423454,1.33151
0.423499,1.33173
0.423525,1.33194
0.423571,1.33215
0.423606,1.33237
0.423649,1.33258
0.423709,1.3328
0.423737,1.33301
0.423801,1.33322
0.423838,1.33344
0.423882,1.33365
0.423937,1.33386
0.423966,1.33408
0.424003,1.33429
0.424055,1.3345
0.424109,1.33472
0.424139,1.33493
0.424209,1.33514
0.424223,1.33536
0.424276,1.33557
0.42432,1.33579
0.424363,1.336
0.424422,1.33621
0.424458,1.33643
0.424503,1.33664
0.424547,1.33685
0.424582,1.33707
0.424616,1.33728
0.424691,1.33749
0.424708,1.33771
0.424776,1.33792
0.424819,1.33813
0.424859,1.33835
0.424892,1.33856
0.424943,1.33878
0.424991,1.33899
0.425017,1.3392
0.425068,1.33942
0.425119,1.33963
0.425144,1.33984
0.425207,1.34006
0.425243,1.34027
0.425284,1.34048
0.425332,1.3407
0.425371,1.34091
0.425425,1.34112
0.425461,1.34134
0.425501,1.34155
0.425544,1.34176
0.4256,1.34198
0.425632,1.34219
0.425677,1.34241
0.425727,1.34262
0.425763,1.34283
0.425805,1.34305
0.425841,1.34326
0.425892,1.34347
0.425945,1.34369
0.425986,1.3439
0.42602,1.34411
0.426062,1.34433
0.426097,1.34454
0.426155,1.34475
0.426196,1.34497
0.42623,1.34518
0.42627,1.3454
0.426312,1.34561
0.42636,1.34582
0.426397,1.34604
0.42643,1.34625
0.426468,1.34646
0.426539,1.34668
0.426569,1.34689
0.426606,1.3471
0.426655,1.34732
0.426684,1.34753
0.426733,1.34774
0.426768,1.34796
0.42681,1.34817
0.426856,1.34839
0.426895,1.3486
0.426941,1.34881
0.42699,1.34903
0.427019,1.34924
0.427074,1.34945
0.427111,1.34967
0.42716,1.34988
0.427202,1.35009
0.427235,1.35031
0.427286,1.35052
0.427326,1.35073
0.427352,1.35095
0.427398,1.35116
0.427441,1.35137
0.427474,1.35159
0.427532,1.3518
0.427573,1.35202
0.42761,1.35223
0.42765,1.35244
0.427693,1.35266
0.427727,1.35287
0.42777,1.35308
0.427815,1.3533
0.427854,1.35351
0.427901,1.35372
0.427929,1.35394
0.427967,1.35415
0.428014,1.35436
0.42805,1.35458
0.428099,1.35479
0.428139,1.35501
0.428166,1.35522
0.428205,1.35543
0.428256,1.35565
0.428291,1.35586
0.428334,1.35607
0.42836,1.35629
0.4284,1.3565
0.428453,1.35671
0.428498,1.35693
0.428518,1.35714
0.428577,1.35735
0.428609,1.35757
0.428651,1.35778
0.42869,1.358
0.428726,1.35821
0.428762,1.35842
0.428796,1.35864
0.428839,1.35885
0.428877,1.35906
0.428903,1.35928
0.428959,1.35949
0.428992,1.3597
0.429045,1.35992
0.429078,1.36013
0.429111,1.36034
0.429143,1.36056
0.429181,1.36077
0.429218,1.36098
0.429275,1.3612
0.429307,1.36141
0.429333,1.36163
0.429367,1.36184
0.429411,1.36205
0.429449,1.36227
0.429494,1.36248
0.429529,1.36269
0.429566,1.36291
0.429604,1.36312
0.429626,1.36333
0.42968,1.36355
0.429715,1.36376
0.429753,1.36397
0.429791,1.36419
0.429812,1.3644
0.429844,1.36462
0.42991,1.36483
0.429928,1.36504
0.429985,1.36526
0.430011,1.36547
0.430034,1.36568
0.430071,1.3659
0.430111,1.36611
0.430144,1.36632
0.430178,1.36654
0.430209,1.36675
0.430242,1.36696
0.430286,1.36718
0.430328,1.36739
0.430367,1.36761
0.430391,1.36782
0.430424,1.36803
0.430484,1.36825
0.430504,1.36846
0.430526,1.36867
0.430571,1.36889
0.430604,1.3691
0.430654,1.36931
0.430685,1.36953
0.430714,1.36974
0.430744,1.36995
0.430776,1.37017
0.430804,1.37038
0.430849,1.37059
0.430878,1.37081
0.430923,1.37102
0.430958,1.37124
0.430997,1.37145
0.431024,1.37166
0.431053,1.37188
0.431102,1.37209
0.43112,1.3723
0.431167,1.37252
0.4312,1.37273
0.431251,1.37294
0.431274,1.37316
0.431288,1.37337
0.431314,1.37358
0.431365,1.3738
0.431403,1.37401
0.431428,1.37423
0.431457,1.37444
0.43152,1.37465
0.431538,1.37487
0.431556,1.37508
0.431613,1.37529
0.431627,1.37551
0.431671,1.37572
0.431692,1.37593
0.431725,1.37615
0.43177,1.37636
0.431782,1.37657
0.431837,1.37679
0.431845,1.377
0.431899,1.37722
0.431937,1.37743
0.431958,1.37764
0.431997,1.37786
0.432026,1.37807
0.43204,1.37828
0.432106,1.3785
0.432103,1.37871
0.432161,1.37892
0.432182,1.37914
0.432219,1.37935
0.432238,1.37956
0.432275,1.37978
0.432307,1.37999
0.432336,1.3802
0.432379,1.38042
0.432414,1.38063
0.432448,1.38085
0.432474,1.38106
0.4325,1.38127
0.432549,1.38149
0.432587,1.3817
0.432609,1.38191
0.432655,1.38213
0.432678,1.38234
0.432681,1.38255
0.432732,1.38277
0.432782,1.38298
0.432795,1.38319
0.432837,1.38341
0.432851,1.38362
0.432902,1.38384
0.432923,1.38405
0.432949,1.38426
0.432994,1.38448
0.433037,1.38469
0.433058,1.3849
0.433091,1.38512
0.43313,1.38533
0.433151,1.38554
0.433192,1.38576
0.433223,1.38597
0.433255,1.38618
0.433296,1.3864
0.433343,1.38661
0.43336,1.38683
0.433397,1.38704
0.433433,1.38725
0.433451,1.38747
0.433503,1.38768
0.43353,1.38789
0.433548,1.38811
0.433591,1.38832
0.433631,1.38853
0.43366,1.38875
0.433685,1.38896
0.433708,1.38917
0.43374,1.38939
0.43379,1.3896
0.433823,1.38981
0.43385,1.39003
0.433895,1.39024
0.433917,1.39046
0.433958,1.39067
0.433979,1.39088
0.434025,1.3911
0.434058,1.39131
0.434092,1.39152
0.434132,1.39174
0.434148,1.39195
0.434208,1.39216
0.43422,1.39238
0.434275,1.39259
0.434312,1.3928
0.434337,1.39302
0.434369,1.39323
0.434414,1.39345
0.434443,1.39366
0.434455,1.39387
0.434515,1.39409
0.43454,1.3943
0.434565,1.39451
0.434627,1.39473
0.434645,1.39494
0.434693,1.39515
0.434722,1.39537
0.434757,1.39558
0.434812,1.39579
0.434827,1.39601
0.43486,1.39622
0.434905,1.39644
0.434931,1.39665
0.434977,1.39686
0.435004,1.39708
0.435051,1.39729
0.435089,1.3975
0.435123,1.39772
0.435159,1.39793
0.435196,1.39814
0.435238,1.39836
0.435264,1.39857
0.435296,1.39878
0.43533,1.399
0.435365,1.39921
0.435409,1.39942
0.435457,1.39964
0.435473,1.39985
0.435531,1.40007
0.435564,1.40028
0.435588,1.40049
0.435621,1.40071
0.435675,1.40092
0.435721,1.40113
0.435755,1.40135
0.435771,1.40156
0.435807,1.40177
0.435848,1.40199
0.435904,1.4022
0.435928,1.40241
0.435973,1.40263
0.435997,1.40284
0.436056,1.40306
0.436089,1.40327
0.43612,1.40348
0.436163,1.4037
0.436186,1.40391
0.436251,1.40412
0.436265,1.40434
0.436334,1.40455
0.436344,1.40476
0.436392,1.40498
0.436439,1.40519
0.436468,1.4054
0.436507,1.40562
0.436559,1.40583
0.436582,1.40605
0.436625,1.40626
0.436671,1.40647
0.436716,1.40669
0.436748,1.4069
0.436802,1.40711
0.436817,1.40733
0.43686,1.40754
0.436909,1.40775
0.436941,1.40797
0.436979,1.40818
0.437019,1.40839
0.43707,1.40861
0.4371,1.40882
0.437155,1.40903
0.437188,1.40925
0.437243,1.40946
0.437294,1.40968
0.43731,1.40989
0.437368,1.4101
0.437409,1.41032
0.437454,1.41053
0.437469,1.41074
0.437532,1.41096
0.437553,1.41117
0.437599,1.41138
0.437633,1.4116
0.437686,1.41181
0.437733,1.41202
0.43776,1.41224
0.437824,1.41245
0.43786,1.41267
0.437898,1.41288
0.43796,1.41309
0.43798,1.41331
0.438023,1.41352
0.438075,1.41373
0.438115,1.41395
0.438143,1.41416
0.438188,1.41437
0.438231,1.41459
0.438285,1.4148
0.438327,1.41501
0.438368,1.41523
0.438428,1.41544
0.438448,1.41566
0.43851,1.41587
0.438563,1.41608
0.438599,1.4163
0.438639,1.41651
0.438676,1.41672
0.438729,1.41694
0.438755,1.41715
0.438796,1.41736
0.438859,1.41758
0.438886,1.41779
0.438952,1.418
0.439001,1.41822
0.439031,1.41843
0.439091,1.41864
0.439137,1.41886
0.439166,1.41907
0.439199,1.41929
0.439267,1.4195
0.439312,1.41971
0.439335,1.41993
0.439392,1.42014
0.439433,1.42035
0.439479,1.42057
0.439542,1.42078
0.439582,1.42099
0.439623,1.42121
0.439666,1.42142
0.439723,1.42163
0.439769,1.42185
0.439806,1.42206
0.439853,1.42228
0.439898,1.42249
0.439941,1.4227
0.439981,1.42292
0.440039,1.42313
0.440065,1.42334
0.440111,1.42356
0.440156,1.42377
0.440228,1.42398
0.440257,1.4242
0.440314,1.42441
0.440354,1.42462
0.440399,1.42484
0.440445,1.42505
0.440501,1.42527
0.440538,1.42548
0.440592,1.42569
0.440635,1.42591
0.440664,1.42612
0.440728,1.42633
0.440774,1.42655
0.440821,1.42676
0.440865,1.42697
0.440898,1.42719
0.440971,1.4274
0.441001,1.42761
0.441072,1.42783
0.441104,1.42804
0.441168,1.42825
0.441205,1.42847
0.441249,1.42868
0.441296,1.4289
0.441351,1.42911
0.441387,1.42932
0.441451,1.42954
0.441496,1.42975
0.441563,1.42996
0.441594,1.43018
