"version","previous_version","relative_path","logical_path","artifact_role","extension","bytes","line_count","sha256","eol_normalized_sha256","version_token_normalized_sha256","previous_same_logical_path","byte_identical_to_previous","eol_text_identical_to_previous","version_token_text_identical_to_previous"
"v1.0.19","v1.0.18.2","_sections\ch1_bib.tex","_sections\ch1_bib.tex","SECTION_SOURCE",".tex","9321","38","5fc70a7a977e2dedbdf47485d7ff9161b6db4d38ce98e25cb47728e264ee5d0a","5fc70a7a977e2dedbdf47485d7ff9161b6db4d38ce98e25cb47728e264ee5d0a","5fc70a7a977e2dedbdf47485d7ff9161b6db4d38ce98e25cb47728e264ee5d0a","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_preamble.tex","_sections\ch1_preamble.tex","SECTION_SOURCE",".tex","2744","73","bc37f37ce1db7012412a8cc79ec4917e645dc57d7b4e1def2240e567007e7f12","bc37f37ce1db7012412a8cc79ec4917e645dc57d7b4e1def2240e567007e7f12","8a1e1b2151c3d1ea788fcdfb02b30fb2e3a79586e59124531a84592ccaf2f698","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec00_intro.tex","_sections\ch1_sec00_intro.tex","SECTION_SOURCE",".tex","6828","92","c8dd1b96788a2b59cf84ce7792920e3035db226a85e00cb4ef11eb6295ffb73e","c8dd1b96788a2b59cf84ce7792920e3035db226a85e00cb4ef11eb6295ffb73e","c8dd1b96788a2b59cf84ce7792920e3035db226a85e00cb4ef11eb6295ffb73e","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec01_n0n1.tex","_sections\ch1_sec01_n0n1.tex","SECTION_SOURCE",".tex","18310","206","ef5c9b92d9619c565620392d82e8cd36d3d466423d5a4b3e41c5fc95572139af","ef5c9b92d9619c565620392d82e8cd36d3d466423d5a4b3e41c5fc95572139af","ef5c9b92d9619c565620392d82e8cd36d3d466423d5a4b3e41c5fc95572139af","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec02a_part0.tex","_sections\ch1_sec02a_part0.tex","SECTION_SOURCE",".tex","20061","269","b4eee0544eb030e53d73a2d61a039c6d218a491a8a744cc20e9660af3384f51c","b4eee0544eb030e53d73a2d61a039c6d218a491a8a744cc20e9660af3384f51c","b4eee0544eb030e53d73a2d61a039c6d218a491a8a744cc20e9660af3384f51c","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec02b_part0.tex","_sections\ch1_sec02b_part0.tex","SECTION_SOURCE",".tex","26718","330","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec03_center.tex","_sections\ch1_sec03_center.tex","SECTION_SOURCE",".tex","5581","75","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec04_hys.tex","_sections\ch1_sec04_hys.tex","SECTION_SOURCE",".tex","14279","197","687f0a6834e79e80b662f0f6051473b8b5b5a4d42a505b664db5e5e4722b8345","687f0a6834e79e80b662f0f6051473b8b5b5a4d42a505b664db5e5e4722b8345","687f0a6834e79e80b662f0f6051473b8b5b5a4d42a505b664db5e5e4722b8345","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec05_width.tex","_sections\ch1_sec05_width.tex","SECTION_SOURCE",".tex","23749","300","f786bd756990281529eb53554f16fbf3814a7f692c195611797c61eb9cfce6d2","f786bd756990281529eb53554f16fbf3814a7f692c195611797c61eb9cfce6d2","f786bd756990281529eb53554f16fbf3814a7f692c195611797c61eb9cfce6d2","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec06_eqpeak.tex","_sections\ch1_sec06_eqpeak.tex","SECTION_SOURCE",".tex","3391","44","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec07_broadening.tex","_sections\ch1_sec07_broadening.tex","SECTION_SOURCE",".tex","29529","306","c33831aaeb85e9fa26c0f5c149d4ff67d9728b4124c0a69e6004f7dbffbfc57c","c33831aaeb85e9fa26c0f5c149d4ff67d9728b4124c0a69e6004f7dbffbfc57c","c33831aaeb85e9fa26c0f5c149d4ff67d9728b4124c0a69e6004f7dbffbfc57c","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec08_lag.tex","_sections\ch1_sec08_lag.tex","SECTION_SOURCE",".tex","9507","129","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec09_tail.tex","_sections\ch1_sec09_tail.tex","SECTION_SOURCE",".tex","18224","245","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec10_sum.tex","_sections\ch1_sec10_sum.tex","SECTION_SOURCE",".tex","5495","62","5a0575dd84e0b4f272439504094a9f6bc0d33f98f725bfb83b44aa0af8982356","5a0575dd84e0b4f272439504094a9f6bc0d33f98f725bfb83b44aa0af8982356","5a0575dd84e0b4f272439504094a9f6bc0d33f98f725bfb83b44aa0af8982356","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec11_lcointro.tex","_sections\ch1_sec11_lcointro.tex","SECTION_SOURCE",".tex","14347","173","ffacd8cc68d88c36ebc8c3f0c200b9fbafabe3af7696a35bda3ff437a75c733f","ffacd8cc68d88c36ebc8c3f0c200b9fbafabe3af7696a35bda3ff437a75c733f","ffacd8cc68d88c36ebc8c3f0c200b9fbafabe3af7696a35bda3ff437a75c733f","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec12_lcocenter.tex","_sections\ch1_sec12_lcocenter.tex","SECTION_SOURCE",".tex","10377","113","2fbe66e85c6041887713853561473911b8795b1a85b9abe8d2bc0c6fbc5f923a","2fbe66e85c6041887713853561473911b8795b1a85b9abe8d2bc0c6fbc5f923a","2fbe66e85c6041887713853561473911b8795b1a85b9abe8d2bc0c6fbc5f923a","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec13_lcohys.tex","_sections\ch1_sec13_lcohys.tex","SECTION_SOURCE",".tex","12436","170","2b8613a447fedfba04498ab257f491f6da08110b69e5f3455f2a1c1d4ffb549a","2b8613a447fedfba04498ab257f491f6da08110b69e5f3455f2a1c1d4ffb549a","2b8613a447fedfba04498ab257f491f6da08110b69e5f3455f2a1c1d4ffb549a","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec14_lcodecomp.tex","_sections\ch1_sec14_lcodecomp.tex","SECTION_SOURCE",".tex","9470","101","db2f21b13a4d6ec440d76644c382dfc2e01f287fc765e699b4997e14b0cd9243","db2f21b13a4d6ec440d76644c382dfc2e01f287fc765e699b4997e14b0cd9243","db2f21b13a4d6ec440d76644c382dfc2e01f287fc765e699b4997e14b0cd9243","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec15_lcoelec.tex","_sections\ch1_sec15_lcoelec.tex","SECTION_SOURCE",".tex","24669","250","733408ebd3dd723fbbc2385512e7ab7c031f71f4dd5ec1b3f696cebb6b21a4bc","733408ebd3dd723fbbc2385512e7ab7c031f71f4dd5ec1b3f696cebb6b21a4bc","733408ebd3dd723fbbc2385512e7ab7c031f71f4dd5ec1b3f696cebb6b21a4bc","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec16_lcopeak.tex","_sections\ch1_sec16_lcopeak.tex","SECTION_SOURCE",".tex","4822","68","03ccd44b7a0f7b1543ed14c26b4cff18065a7185f0627015be851b3e37a2ebed","03ccd44b7a0f7b1543ed14c26b4cff18065a7185f0627015be851b3e37a2ebed","03ccd44b7a0f7b1543ed14c26b4cff18065a7185f0627015be851b3e37a2ebed","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec17_msmr.tex","_sections\ch1_sec17_msmr.tex","SECTION_SOURCE",".tex","10481","134","179820613afccc181bcfba02ec2ae6b45a4237d68a389f088906daba79ede849","179820613afccc181bcfba02ec2ae6b45a4237d68a389f088906daba79ede849","179820613afccc181bcfba02ec2ae6b45a4237d68a389f088906daba79ede849","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch1_sec18_inputs.tex","_sections\ch1_sec18_inputs.tex","SECTION_SOURCE",".tex","5032","69","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_appA_traps.tex","_sections\ch2_appA_traps.tex","SECTION_SOURCE",".tex","4120","75","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_appB_codemap.tex","_sections\ch2_appB_codemap.tex","SECTION_SOURCE",".tex","5004","70","a0945e77d429eea82cc536bdeb8854d1ffdc669bd888fa8c554ed2124ca31f8e","a0945e77d429eea82cc536bdeb8854d1ffdc669bd888fa8c554ed2124ca31f8e","a0945e77d429eea82cc536bdeb8854d1ffdc669bd888fa8c554ed2124ca31f8e","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_bib.tex","_sections\ch2_bib.tex","SECTION_SOURCE",".tex","5080","26","fa109044ed60e1f2829ca4ddc4a82a1f3a072476443f6c7673be208fc4a13860","fa109044ed60e1f2829ca4ddc4a82a1f3a072476443f6c7673be208fc4a13860","ffbafb77ffa03b1481e24b4d73fa0248c71bccba833bd1da3ced7e0011134902","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_preamble.tex","_sections\ch2_preamble.tex","SECTION_SOURCE",".tex","2343","52","eae24f5b1756ec37c9fc5d7b710c3a659e7398872a7d4205d6cb56b4b9d32ada","eae24f5b1756ec37c9fc5d7b710c3a659e7398872a7d4205d6cb56b4b9d32ada","cf87507aac42e45cd013fcb825602b845892cdffe82825a9bb79cfc6149f20de","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec00_intro.tex","_sections\ch2_sec00_intro.tex","SECTION_SOURCE",".tex","6350","69","2146e47a4a1210083e07d1d3ac369756b40e6f3f7ec8c482a19347850647976e","2146e47a4a1210083e07d1d3ac369756b40e6f3f7ec8c482a19347850647976e","2146e47a4a1210083e07d1d3ac369756b40e6f3f7ec8c482a19347850647976e","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec01_partition.tex","_sections\ch2_sec01_partition.tex","SECTION_SOURCE",".tex","12508","145","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec02_config.tex","_sections\ch2_sec02_config.tex","SECTION_SOURCE",".tex","15017","189","e36ca59de559fa3420b89c1253c57b470eac45260784c57e974a21054916882b","e36ca59de559fa3420b89c1253c57b470eac45260784c57e974a21054916882b","e36ca59de559fa3420b89c1253c57b470eac45260784c57e974a21054916882b","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec03_vibel.tex","_sections\ch2_sec03_vibel.tex","SECTION_SOURCE",".tex","8862","96","d9bf755969fd6850b6e462997fdbbe25e6c67fbe9f2f5f01897681c4f529c184","d9bf755969fd6850b6e462997fdbbe25e6c67fbe9f2f5f01897681c4f529c184","d9bf755969fd6850b6e462997fdbbe25e6c67fbe9f2f5f01897681c4f529c184","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec04_einstein.tex","_sections\ch2_sec04_einstein.tex","SECTION_SOURCE",".tex","9636","116","8ef9e5708b611903253053f5bd9d95850d35b58fdec0fdfca4156f282a0d8770","8ef9e5708b611903253053f5bd9d95850d35b58fdec0fdfca4156f282a0d8770","8ef9e5708b611903253053f5bd9d95850d35b58fdec0fdfca4156f282a0d8770","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec05_mixing.tex","_sections\ch2_sec05_mixing.tex","SECTION_SOURCE",".tex","21298","241","bca15809360cf66116a845195fec30a968d160872b388dec5764ac094736b460","bca15809360cf66116a845195fec30a968d160872b388dec5764ac094736b460","bca15809360cf66116a845195fec30a968d160872b388dec5764ac094736b460","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec06_limits.tex","_sections\ch2_sec06_limits.tex","SECTION_SOURCE",".tex","3972","53","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec07_revheat.tex","_sections\ch2_sec07_revheat.tex","SECTION_SOURCE",".tex","5486","59","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec08_synthesis.tex","_sections\ch2_sec08_synthesis.tex","SECTION_SOURCE",".tex","10880","145","9e73d1d5aab597386ea32afc281df8b9ec6fbcb1b1847a71126efdf6e804fac0","9e73d1d5aab597386ea32afc281df8b9ec6fbcb1b1847a71126efdf6e804fac0","9e73d1d5aab597386ea32afc281df8b9ec6fbcb1b1847a71126efdf6e804fac0","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec09_method.tex","_sections\ch2_sec09_method.tex","SECTION_SOURCE",".tex","4094","44","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","False","False","False","False"
"v1.0.19","v1.0.18.2","_sections\ch2_sec10_closing.tex","_sections\ch2_sec10_closing.tex","SECTION_SOURCE",".tex","2492","26","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","False","False","False","False"
"v1.0.19","v1.0.18.2","Anode_Fit_v1.0.19.py","Anode_Fit_{version}.py","MAIN_CODE",".py","68896","1152","7de32d7bcd276687b2350b150559e00c1181dca953aba116760828b0bdff5193","7de32d7bcd276687b2350b150559e00c1181dca953aba116760828b0bdff5193","0ae2f1d38eaffcfc6629f233d60db417b33cb1dc7fc3a266b955dced1dd49757","True","False","False","False"
"v1.0.19","v1.0.18.2","appendix_phase_separation.pdf","appendix_phase_separation.pdf","PDF_OUTPUT",".pdf","247478",,"f80fc6384947f78541247f15373ca10c91431f3df16ac278578f964b46bb76ca","","","True","False","False","False"
"v1.0.19","v1.0.18.2","appendix_phase_separation.tex","appendix_phase_separation.tex","TEX_SOURCE",".tex","34705","498","88e0df7227a553de4e2e458894af38397709feafa6a45923e0201534481b7b72","88e0df7227a553de4e2e458894af38397709feafa6a45923e0201534481b7b72","8e8ddaee17da7723bc9dcdac1d4af5380f1153e53c403783dfecbf2c9f6735bc","True","False","False","False"
"v1.0.19","v1.0.18.2","figs\anode_fit_v1_0_14_dqdv.png","figs\anode_fit_v1_0_14_dqdv.png","FIGURE_ASSET",".png","184214",,"230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","","","True","True","False","False"
"v1.0.19","v1.0.18.2","figs\graph_suite_v1015.png","figs\graph_suite_v1015.png","FIGURE_ASSET",".png","223004",,"5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","","","True","True","False","False"
"v1.0.19","v1.0.18.2","figs\graph_suite_v1016.png","figs\graph_suite_v1016.png","FIGURE_ASSET",".png","223061",,"0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","","","True","True","False","False"
"v1.0.19","v1.0.18.2","figs\graph_suite_v1019.png","figs\graph_suite_v{compact_version}.png","FIGURE_ASSET",".png","223066",,"75c12627b856fa035c686668ec7a785cbbcebe73b1cb67432c78c9248f69f1bc","","","False","False","False","False"
"v1.0.19","v1.0.18.2","figs\P4_lco_heat_validation.png","figs\P4_lco_heat_validation.png","FIGURE_ASSET",".png","98479",,"d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","","","True","True","False","False"
"v1.0.19","v1.0.18.2","fit_roundtrip_demo.py","fit_roundtrip_demo.py","SUPPORT_CODE",".py","19290","369","20d10cd37f466b7a8b88ee84375cf80e515f7a12a0a9fe66648230696794293f","20d10cd37f466b7a8b88ee84375cf80e515f7a12a0a9fe66648230696794293f","7285461a273e02306c4b863b4a62891394064a0f5c9310cce0a068dcfea65b30","False","False","False","False"
"v1.0.19","v1.0.18.2","FITTING_GUIDE.md","FITTING_GUIDE.md","GUIDE",".md","24026","136","2f43e15747594403f54030d800a0179e7039384847a206a40d37a9f199b410be","2f43e15747594403f54030d800a0179e7039384847a206a40d37a9f199b410be","ea58ecabe51876ae3084dc126acdb81546b1763d6ed09f40e4b367ac35f903a8","True","False","False","False"
"v1.0.19","v1.0.18.2","golden_graphite_ref.npz","golden_graphite_ref.npz","DATA_CONTAINER",".npz","107324",,"61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","","","True","True","False","False"
"v1.0.19","v1.0.18.2","graph_suite_v1019.py","graph_suite_v{compact_version}.py","SUPPORT_CODE",".py","8631","151","d688ddcf63973866c9bc6e8c73f9b49ae63eec4adb6d9e18a9b41d2ad5af546d","d688ddcf63973866c9bc6e8c73f9b49ae63eec4adb6d9e18a9b41d2ad5af546d","88d7d997eede2d9311e98dd2ab8abb2ed9b0dc201ddafb1b89e2b893a62404be","False","False","False","False"
"v1.0.19","v1.0.18.2","graphite_ica_ch1_v1.0.19.pdf","graphite_ica_ch1_{version}.pdf","PDF_OUTPUT",".pdf","808059",,"cb71fbb3679ee594098502ff92e60846b886e31ee0bd63061b5b50061b98408f","","","True","False","False","False"
"v1.0.19","v1.0.18.2","graphite_ica_ch1_v1.0.19.tex","graphite_ica_ch1_{version}.tex","TEX_SOURCE",".tex","1918","44","fcc908dff2c4ec812493653ff4713bca87d89849fdb43fa374eb0fc27873c9df","fcc908dff2c4ec812493653ff4713bca87d89849fdb43fa374eb0fc27873c9df","771962b658cd4279c34e4363547f40e34c0946ca5a03e13fd64a55d757fa6b01","True","False","False","False"
"v1.0.19","v1.0.18.2","graphite_ica_ch2_v1.0.19.pdf","graphite_ica_ch2_{version}.pdf","PDF_OUTPUT",".pdf","452844",,"42b22d7c0c774a68e5874cc09238be343d1c52cb9c6f53d5a3e9d9f68f4fe4b7","","","True","False","False","False"
"v1.0.19","v1.0.18.2","graphite_ica_ch2_v1.0.19.tex","graphite_ica_ch2_{version}.tex","TEX_SOURCE",".tex","1987","38","be07d638cfadc522f78a31bffc2e05d062bb42bab50f7f4cc78358ed4d29b437","be07d638cfadc522f78a31bffc2e05d062bb42bab50f7f4cc78358ed4d29b437","b2af0bb58eee60827ffd4e43744919d6736cac6e1cca8740ad81b704223a0952","True","False","False","False"
"v1.0.19","v1.0.18.2","HANDOVER_v1.0.19.md","HANDOVER_{version}.md","HANDOVER_OR_LEDGER",".md","7995","39","0fd10b361011480af1c7be4eff6b4f41fce6c2b5d771069ec9ffa6b602fcb1ae","0fd10b361011480af1c7be4eff6b4f41fce6c2b5d771069ec9ffa6b602fcb1ae","16cdd60f7216d1b666f40087925e4cfb91cdf6047c04685ebd20bedbaf9725e1","True","False","False","False"
"v1.0.19","v1.0.18.2","samples\continuity_scan_report.txt","samples\continuity_scan_report.txt","OTHER",".txt","6474","151","0ce216ed9f8cdfd655fe6e92e3a74da1c6dc95a14a2d49d995ff64b0b86aa2de","0ce216ed9f8cdfd655fe6e92e3a74da1c6dc95a14a2d49d995ff64b0b86aa2de","80ac0f588cbfc66ea52224a1286c6efa7dbcd669216858c45ca312ed60cbbcf4","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_dqdv_graphite.png","samples\fig_dqdv_graphite.png","OTHER",".png","118544",,"15483c7b8a379b3cc983b6ff0a9c1b1d831bdbb682b337a31d6fb432bc5fd24c","","","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_dqdv_lco.png","samples\fig_dqdv_lco.png","OTHER",".png","51943",,"0c8d2a3d970f0d3997218fc8d315e6d406edded9b878498be367f3747b320cd3","","","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_dqdv_temperature.png","samples\fig_dqdv_temperature.png","OTHER",".png","75311",,"7479df0ba3f4a1f7e498e7bef3e7cdec6b4b183d6691907c33b87ad1cb6da4f5","","","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_dUdT_x.png","samples\fig_dUdT_x.png","OTHER",".png","65913",,"c4e785f238638a163e9ef10e4aa17a099a89823c28c86b717608dcbc545068b1","","","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_fit_roundtrip.png","samples\fig_fit_roundtrip.png","OTHER",".png","218305",,"78327442a3cf34a08edf5c5eafcc2f6ee53602fdb6e1786d0c8575b263278f9c","","","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_qrev_x.png","samples\fig_qrev_x.png","OTHER",".png","54663",,"6e6545ac07a0d73f667e8dc704f4643dd0d16c343ac615f3b5884881597d4171","","","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_Uoc_x.png","samples\fig_Uoc_x.png","OTHER",".png","40964",,"dc1f64113950d110f6eeac425e2f8ed66c264d49a1ae40c98ab846350254db14","","","False","False","False","False"
"v1.0.19","v1.0.18.2","samples\fig_vib_einstein.png","samples\fig_vib_einstein.png","OTHER",".png","45477",,"42e4c53432ea112aa7a209f2ddb1432a705e49bc7d92416423652b9ce1832279","","","False","False","False","False"
"v1.0.19","v1.0.18.2","test_regression_v1019.py","test_regression_v{compact_version}.py","TEST_OR_EXAMPLE",".py","5851","128","8d1cbe5c15ec5b0813a6f15a82a7b2b40d3bea6bdcad0f0e7da66f210f1c5b3d","8d1cbe5c15ec5b0813a6f15a82a7b2b40d3bea6bdcad0f0e7da66f210f1c5b3d","a0f83d2296b2a1f401767d9a962b7510ed6113cfe8e9460040fc2ee9793850a6","False","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_appA_signcheck.tex","_sections\ch1_appA_signcheck.tex","SECTION_SOURCE",".tex","6549","90","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch1_appB_codemap.tex","_sections\ch1_appB_codemap.tex","SECTION_SOURCE",".tex","11137","158","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_bib.tex","_sections\ch1_bib.tex","SECTION_SOURCE",".tex","11847","46","376acc14b13c42e901c59914ed2a928ff9bcb3ed519a6f66f3b53e39e331ad5b","376acc14b13c42e901c59914ed2a928ff9bcb3ed519a6f66f3b53e39e331ad5b","ba5663e741b6d3bf0c7dbe09fb306165642552b73b3baf3e905f20907c952034","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_preamble.tex","_sections\ch1_preamble.tex","SECTION_SOURCE",".tex","2760","74","1b76e18d42ce89e9d8e2bd329bf2f8e703a49ed6321263691bfa0646792f0367","1b76e18d42ce89e9d8e2bd329bf2f8e703a49ed6321263691bfa0646792f0367","2dcd7ebca5cf7d3eada1d1626e2068b7c969ffb93d4a9e4fa27253ff14a20356","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec00_intro.tex","_sections\ch1_sec00_intro.tex","SECTION_SOURCE",".tex","6828","92","dc450fc75e63b397f9837a3e1e71c93a8344460e04a72e626e88763b1b5ed7de","dc450fc75e63b397f9837a3e1e71c93a8344460e04a72e626e88763b1b5ed7de","dc450fc75e63b397f9837a3e1e71c93a8344460e04a72e626e88763b1b5ed7de","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec01_n0n1.tex","_sections\ch1_sec01_n0n1.tex","SECTION_SOURCE",".tex","18388","207","654b092314aa3d3fbf400a120cda5bf6de23d2a8d0e78c29670e5b754da9c892","654b092314aa3d3fbf400a120cda5bf6de23d2a8d0e78c29670e5b754da9c892","654b092314aa3d3fbf400a120cda5bf6de23d2a8d0e78c29670e5b754da9c892","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec02a_part0.tex","_sections\ch1_sec02a_part0.tex","SECTION_SOURCE",".tex","27726","366","194f31b1a464f1295ea72c89138d57c5dff8c1ce6a472aa339dc4a38f964fb6f","194f31b1a464f1295ea72c89138d57c5dff8c1ce6a472aa339dc4a38f964fb6f","e9975e9c094e76dd8b6001321df53fc328444dcc7580d50c3b6ad1bf6a0937cd","True","False","False","False"
"v1.0.20","v1.0.19","_sections\ch1_sec02b_part0.tex","_sections\ch1_sec02b_part0.tex","SECTION_SOURCE",".tex","26718","330","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","True","True","True","True"
"v1.0.20","v1.0.19","_sections\ch1_sec03_center.tex","_sections\ch1_sec03_center.tex","SECTION_SOURCE",".tex","5581","75","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","True","True","True","True"
